StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,avoid_AV_1,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,avoid_1,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-07 08:32:41,2024-06-07 08:35:54,0,216.147.121.79,100,193,1,2024-06-07 08:35:55,R_5V8PVbQOPKq51KQ,,,,,39.7388,-104.9868,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,10.541,10.541,25.814,1,0,0,14.694,0,100,0,0,0,,,,,,,,,2,1,0,2,,43,3,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-07 08:38:11,2024-06-07 08:40:21,0,174.245.22.145,100,129,1,2024-06-07 08:40:22,R_3AEJa2Ar6LrGNLS,,,,,42.2709,-83.7268,anonymous,EN,1,2,2,0,0,25.701,0,0,0,11.292,0,100,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,30,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 08:42:30,2024-06-07 08:45:25,0,184.97.139.62,100,175,1,2024-06-07 08:45:26,R_5aaXNU1SirvPp3K,,,,,41.263,-95.9623,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,16.067,0,0,0,12.051,0,,,,,32.752,32.752,40.73,1,100,0,0,10,2,1,20,1,,52,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-07 08:42:11,2024-06-07 08:47:23,0,167.248.141.46,100,312,1,2024-06-07 08:47:24,R_3roVjvhx2afRrUP,,,,,36.2417,-90.0531,anonymous,EN,1,2,2,0,0,33.575,0,0,0,17.793,0,100,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,1,,76,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 09:09:32,2024-06-07 09:14:10,0,73.157.228.55,100,278,1,2024-06-07 09:14:11,R_1oa0gkOWV3q2GGZ,,,,,45.6447,-122.6831,anonymous,EN,1,2,2,29.751,29.751,34.353,1,2.896,11.48,12.338,4,,,,7.416,30.709,38.368,6,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,50,2,,47,1,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 09:14:21,2024-06-07 09:14:40,0,209.112.102.18,100,19,1,2024-06-07 09:14:41,R_3X70NkoXv2KrZzR,,,,,34.1172,-117.6472,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 09:14:49,2024-06-07 09:15:14,0,209.112.102.18,100,25,1,2024-06-07 09:15:15,R_6pEnllG9GJayZnb,,,,,34.1172,-117.6472,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 09:15:19,2024-06-07 09:15:34,0,209.112.102.18,100,14,1,2024-06-07 09:15:34,R_6t9xsbb7InmQVYN,,,,,34.1172,-117.6472,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 09:15:39,2024-06-07 09:18:51,0,209.112.102.18,100,192,1,2024-06-07 09:18:51,R_6pYb48Z1PMghXli,,,,,34.1172,-117.6472,anonymous,EN,1,2,2,0,0,17.61,0,0,0,12.348,0,100,61,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,2,,35,8,trade school,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 09:17:16,2024-06-07 09:19:44,0,24.131.46.219,100,148,1,2024-06-07 09:19:44,R_5QM15F7oLwCPGHx,,,,,30.4566,-84.3223,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,21.145,0,0,0,11.925,0,100,0,28,0,,,,,,,,,2,1,0,2,,26,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-07 09:17:40,2024-06-07 09:20:09,0,69.72.124.194,100,149,1,2024-06-07 09:20:10,R_3qe8DV87Z0Qgl2h,,,,,35.9077,-94.9905,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,5.365,16.475,18.273,2,1.758,1.758,11.034,1,100,0,0,9,,,,,,,,,2,1,31,2,,33,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-07 09:30:50,2024-06-07 09:36:42,0,71.166.20.209,100,351,1,2024-06-07 09:36:43,R_3dqY21N9LacAFtT,,,,,39.2151,-76.754,anonymous,EN,1,2,2,37.88,67.846,68.698,3,2.407,9.926,14.55,2,,,,5.411,20.678,22.041,5,90,32,30,,,,,,,,,,,,,,,,,,,,,1,1,18,2,,37,5,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 09:40:03,2024-06-07 09:40:34,0,172.58.251.114,100,30,1,2024-06-07 09:40:34,R_5XacT7POxNHZoC5,,,,,35.2296,-80.843,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 09:40:18,2024-06-07 09:44:08,0,173.94.83.242,100,230,1,2024-06-07 09:44:09,R_1kFmiKZR7hL41ih,,,,,35.9185,-80.5387,anonymous,EN,1,2,2,0,0,28.98,0,0,0,17.519,0,,,,0,0,27.219,0,100,0,5,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,32,5,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 09:39:44,2024-06-07 09:45:41,0,152.44.49.132,100,357,1,2024-06-07 09:45:42,R_3EFMXibQxtOVaKZ,,,,,34.2153,-83.4503,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,6.459,18.998,22.41,3,1.556,10.488,11.78,3,,,,,16.804,28.185,30.487,3,90,20,30,13,2,1,25,2,,25,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-07 09:41:56,2024-06-07 09:46:02,0,73.9.251.228,100,246,1,2024-06-07 09:46:03,R_7DhYoh3ueN2euOU,,,,,42.2645,-88.0034,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,29.553,0,0,0,12.667,0,,,,,0,0,49.677,0,100,0,0,0,2,1,0,2,,53,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-07 09:42:39,2024-06-07 09:46:13,0,75.46.246.234,100,213,1,2024-06-07 09:46:13,R_1DGcDsZR0lWrRi4,,,,,35.7163,-86.9093,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,21.101,0,12.042,12.042,13.903,1,91,0,0,25,,,,,,,,,2,1,12,2,,32,5,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid,,
2024-06-07 09:40:44,2024-06-07 09:48:33,0,172.58.251.114,100,468,1,2024-06-07 09:48:33,R_6ljNDts0A8AjUVH,,,,,35.2296,-80.843,anonymous,EN,1,2,2,0,0,39.635,0,0,0,18.172,0,100,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,2,,73,2,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 09:54:51,2024-06-07 10:00:04,0,75.206.97.204,100,313,1,2024-06-07 10:00:05,R_6coEGU9FDIgqsO5,,,,,29.4843,-81.2042,anonymous,EN,1,2,2,52.324,52.324,53.381,1,18.952,18.952,19.566,1,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,38,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 10:08:46,2024-06-07 10:13:03,0,67.214.17.220,100,256,1,2024-06-07 10:13:03,R_7il2FK2rLmMWCxP,,,,,40.973,-76.9117,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,24.628,24.628,25.107,1,3.034,3.034,13.478,1,99,0,1,2,,,,,,,,,2,1,0,2,,34,2,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-07 10:09:54,2024-06-07 10:14:57,0,151.205.187.183,100,303,1,2024-06-07 10:14:58,R_3q3KJPtlPfChDDP,,,,,40.6472,-73.9405,anonymous,EN,1,2,2,1.631,20.782,22.691,2,20.647,20.647,22.641,1,,,,0,0,41.472,0,90,13,13,,,,,,,,,,,,,,,,,,,,,1,1,51,3,,39,5,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 10:15:35,2024-06-07 10:16:11,0,47.156.207.45,100,35,1,2024-06-07 10:16:11,R_1x5SqntkZbq8Fvr,,,,,33.5409,-117.7846,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 10:16:15,2024-06-07 10:18:52,0,107.115.43.70,100,156,1,2024-06-07 10:18:52,R_3uIL4izdIcLTLQD,,,,,33.1177,-96.6791,anonymous,EN,1,2,2,20.799,20.799,20.82,1,0,0,16.882,0,83,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,23,2,,32,1,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 10:15:37,2024-06-07 10:19:46,0,50.110.116.94,100,248,1,2024-06-07 10:19:47,R_6U68lk5l5ym0cXD,,,,,37.3778,-81.115,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,25.196,0,0,0,11.33,0,100,0,0,0,,,,,,,,,2,1,0,2,,49,3,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-07 10:24:15,2024-06-07 10:29:34,0,172.91.100.54,100,319,1,2024-06-07 10:29:35,R_7qxwz3GQ6pWSeZr,,,,,34.0271,-118.5035,anonymous,EN,1,2,2,0,0,16.866,0,0,0,11.693,0,,,,0,0,83.279,0,95,5,25,,,,,,,,,,,,,,,,,,,,,1,1,10,2,,66,5,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 10:26:33,2024-06-07 10:31:21,0,131.226.23.231,100,287,1,2024-06-07 10:31:22,R_7qwMnlPB8eUQ9z2,,,,,39.6614,-77.6915,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,3.683,3.683,21.162,1,17.844,17.844,20.499,1,,,,,1.702,1.702,23.412,1,100,0,0,0,2,1,9,2,,30,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-07 10:39:21,2024-06-07 10:46:36,0,68.48.184.98,100,434,1,2024-06-07 10:46:36,R_3TZwmnJZkwt1a41,,,,,42.9285,-83.6332,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 10:51:06,2024-06-07 10:59:23,0,166.198.175.52,100,497,1,2024-06-07 10:59:24,R_12xIyVlVVDlz1GF,,,,,32.3012,-90.1834,anonymous,EN,1,2,2,0,0,113.018,0,0,0,15.378,0,,,,0,0,5.194,0,100,100,31,,,,,,,,,,,,,,,,,,,,,2,1,68,2,,25,2,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 11:15:52,2024-06-07 11:18:26,0,156.40.216.123,100,153,1,2024-06-07 11:18:26,R_5Kg8h6NBAAwZ3gi,,,,,39.0462,-77.1195,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,13.754,0,0,0,12.709,0,,,,,0,0,26.831,0,100,0,0,10,2,1,10,2,,32,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 11:33:56,2024-06-07 11:38:56,0,24.144.150.194,100,299,1,2024-06-07 11:38:57,R_58MR1XgClfD0Og9,,,,,41.0272,-80.7518,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,17.843,17.843,19.785,1,9.731,9.731,15.134,1,,,,,13.21,13.21,14.592,1,65,47,61,57,2,1,44,2,,42,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 11:44:13,2024-06-07 11:46:25,0,73.28.62.143,100,131,1,2024-06-07 11:46:25,R_1hfEPxmbp2Fpxwn,,,,,26.4348,-81.811,anonymous,EN,1,2,2,0,0,16.646,0,0,0,14.468,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,38,5,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 11:50:28,2024-06-07 11:54:00,0,24.220.69.17,100,212,1,2024-06-07 11:54:01,R_1JnoOhHeetKEUun,,,,,48.3315,-101.3125,anonymous,EN,1,2,2,0,0,21.4,0,0,0,10.876,0,100,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,23,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 12:22:05,2024-06-07 12:23:58,0,104.2.248.218,100,112,1,2024-06-07 12:23:58,R_6OjIqJ0lrgoYe5P,,,,,25.7612,-80.3137,anonymous,EN,1,2,2,0,0,11.319,0,10.768,10.768,11.052,1,,,,0,0,14.653,0,100,9,14,,,,,,,,,,,,,,,,,,,,,1,1,80,2,,28,5,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 12:20:25,2024-06-07 12:24:31,0,73.95.49.149,100,246,1,2024-06-07 12:24:32,R_3qCpuuGKWB4FpgQ,,,,,39.7301,-104.9078,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,23.31,0,0,0,15.3,0,,,,,0,0,43.402,0,95,95,5,10,2,1,10,2,,49,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-07 12:21:40,2024-06-07 12:25:03,0,174.82.194.80,100,202,1,2024-06-07 12:25:04,R_32Y9sztt8Dl755s,,,,,44.6615,-90.179,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,5.156,14.178,19.898,4,1.229,8.942,13.899,4,100,0,0,0,,,,,,,,,2,1,0,1,,38,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-07 12:27:58,2024-06-07 12:28:23,0,50.204.75.150,100,25,1,2024-06-07 12:28:23,R_3n0ZYXG0qsCBSO3,,,,,33.7043,-84.3742,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 12:24:51,2024-06-07 12:28:32,0,216.147.121.24,100,221,1,2024-06-07 12:28:33,R_6XrDL53qF5oudgZ,,,,,39.7388,-104.9868,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,61.728,0,0,0,11.247,0,100,0,0,60,,,,,,,,,2,1,70,1,,45,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-07 12:24:17,2024-06-07 12:28:35,0,73.50.100.201,100,258,1,2024-06-07 12:28:36,R_1khu1bm2VjKQjwZ,,,,,41.7011,-86.872,anonymous,EN,1,2,2,0,0,35.82,0,0,0,17.844,0,,,,0,0,31.213,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,10,2,,57,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 12:28:27,2024-06-07 12:31:34,0,50.204.75.150,100,187,1,2024-06-07 12:31:35,R_7oAttVK73nOvFXA,,,,,33.7043,-84.3742,anonymous,EN,1,2,2,0,0,21.578,0,0,0,12.219,0,100,75,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,1,,43,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 12:35:38,2024-06-07 12:39:32,0,73.148.108.126,100,234,1,2024-06-07 12:39:33,R_7Buv47wXBGeQ1QB,,,,,38.271,-77.5495,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,20.136,0,0,0,11.177,0,,,,,0,0,33.259,0,90,10,25,20,2,1,80,1,,29,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-07 12:49:47,2024-06-07 12:52:34,0,184.88.52.132,100,166,1,2024-06-07 12:52:35,R_7oDjf03bZsJY4Cd,,,,,28.5504,-81.1833,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,19.388,0,0,0,61.108,0,,,,,0,0,17.837,0,100,0,0,0,2,1,39,1,,26,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-07 12:55:14,2024-06-07 12:55:36,0,64.22.22.74,100,22,1,2024-06-07 12:55:36,R_6aFADErVkv1rkLN,,,,,35.4611,-89.8163,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 12:51:41,2024-06-07 12:57:08,0,150.221.145.175,100,326,1,2024-06-07 12:57:08,R_1sqnvPWwC8Pw4A9,,,,,31.0682,-97.392,anonymous,EN,1,2,2,0,0,23.242,0,0,0,20.188,0,100,75,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,2,,55,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 12:56:06,2024-06-07 12:58:38,0,216.243.50.73,100,152,1,2024-06-07 12:58:39,R_3nSrJq9NwqHQUOJ,,,,,47.6144,-122.3447,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,20.156,0,0,0,11.227,0,100,0,10,52,,,,,,,,,2,1,38,1,,25,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-07 12:59:40,2024-06-07 13:01:43,0,74.37.227.141,100,122,1,2024-06-07 13:01:43,R_5KHgf5AP8Ixeb7s,,,,,43.9306,-87.9931,anonymous,EN,1,2,2,14.426,14.426,15.09,1,0,0,10.553,0,,,,3.313,3.744,11.801,2,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,43,1,,42,5,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 13:15:45,2024-06-07 13:16:08,0,172.56.251.98,100,23,1,2024-06-07 13:16:09,R_3szCgnUWzeYxL2K,,,,,39.8704,-86.2166,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 13:16:15,2024-06-07 13:16:28,0,172.56.251.98,100,13,1,2024-06-07 13:16:29,R_1pS1aahMN1XJKRV,,,,,39.8704,-86.2166,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 13:10:13,2024-06-07 13:17:57,0,172.59.9.159,100,464,1,2024-06-07 13:17:58,R_6QYxyVKgnjTL0ID,,,,,41.7431,-72.6827,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,25.72,0,0,0,14.898,0,90,0,0,50,,,,,,,,,2,1,0,1,,41,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-07 13:21:09,2024-06-07 13:21:41,0,98.200.236.19,100,31,1,2024-06-07 13:21:41,R_3cC6BC4eKFDa5ZM,,,,,29.6918,-95.6526,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 13:30:01,2024-06-07 13:30:21,0,172.249.49.240,100,19,1,2024-06-07 13:30:21,R_6KE2uzXff5rnXvW,,,,,33.7256,-117.9119,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 13:31:20,2024-06-07 13:35:43,0,162.227.209.239,100,262,1,2024-06-07 13:35:44,R_3rlhq1F2PFzYM3f,,,,,29.572,-95.54,anonymous,EN,1,2,2,4.247,4.247,22.621,1,0,0,12.738,0,100,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,3,,37,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 13:38:39,2024-06-07 13:38:57,0,107.134.154.68,100,18,1,2024-06-07 13:38:57,R_3H5JpRXmOM1JuhD,,,,,33.5218,-82.0841,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 13:39:04,2024-06-07 13:43:06,0,107.134.154.68,100,242,1,2024-06-07 13:43:06,R_1LYIx2K5LUIXmBR,,,,,33.5218,-82.0841,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,29.937,0,12.992,12.992,16.63,1,,,,,0,0,31.941,0,100,0,0,0,2,2,10,1,,50,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 13:42:15,2024-06-07 13:45:58,0,47.203.197.220,100,222,1,2024-06-07 13:45:58,R_7hZ3ytzB6vumgNj,,,,,27.9482,-82.5036,anonymous,EN,1,2,2,0,0,19.891,0,0,0,12.385,0,,,,0,0,41.957,0,100,8,0,,,,,,,,,,,,,,,,,,,,,1,1,100,1,,22,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 13:41:27,2024-06-07 13:47:45,0,159.242.210.253,100,377,1,2024-06-07 13:47:45,R_6HHy5m24V1PsgVR,,,,,35.1184,-97.6407,anonymous,EN,1,2,2,11.31,34.771,36.114,5,4.217,17.459,18.605,2,,,,44.917,70.433,72.334,4,100,18,13,,,,,,,,,,,,,,,,,,,,,1,1,16,2,,48,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 13:52:56,2024-06-07 13:55:38,0,12.75.117.55,100,162,1,2024-06-07 13:55:39,R_3s0ypQH9WeMvdkt,,,,,39.7351,-105.0269,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,3.127,11.348,24.16,5,1.053,1.053,14.774,1,100,0,50,20,,,,,,,,,2,1,11,1,,39,4,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid,,
2024-06-07 14:24:14,2024-06-07 14:24:51,0,174.210.165.2,100,36,1,2024-06-07 14:24:52,R_5sj2Jto2ICeLB23,,,,,39.1134,-94.674,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 14:24:37,2024-06-07 14:26:19,0,68.255.145.112,100,101,1,2024-06-07 14:26:19,R_5DTRK6AcUUeoBqm,,,,,41.9211,-87.7032,anonymous,EN,1,2,2,0,0,13.543,0,0,0,11.763,0,73,72,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,,30,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 14:43:44,2024-06-07 14:46:14,0,97.101.177.184,100,150,1,2024-06-07 14:46:14,R_1OuA8rzp8tIMl6u,,,,,28.6841,-81.2812,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,12.082,0,0,0,12.219,0,100,0,0,10,,,,,,,,,1,1,51,1,,33,3,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-07 14:48:57,2024-06-07 14:49:14,0,208.38.236.124,100,16,1,2024-06-07 14:49:14,R_7Pv9GiLDcP07625,,,,,40.0435,-86.4594,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
