StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,vA_cntf_AV_1,vB_cntf_AV_1,avoid_AV_1,Q179_First Click,Q179_Last Click,Q179_Page Submit,Q179_Click Count,Q181_First Click,Q181_Last Click,Q181_Page Submit,Q181_Click Count,intv_check_AV,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,vA_cntf_AV_intv_1,vB_cntf_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,vA_cntf_1,vB_cntf_1,avoid_1,Q184_First Click,Q184_Last Click,Q184_Page Submit,Q184_Click Count,Q186_First Click,Q186_Last Click,Q186_Page Submit,Q186_Click Count,intv_check,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,vA_cntf_intv_1,vB_cntf_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-14 01:42:55,2024-06-14 01:47:54,0,99.42.135.111,100,299,1,2024-06-14 01:47:55,R_5fDbm8gooea7oWf,,,,,33.1893,-87.4785,anonymous,EN,1,2,2,12.66,35.67,38.2,5,1.549,10.882,15.799,3,100,60,100,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,2,,30,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV|vB_cntf_AV|vA_cntf_AV,,,,,,
2024-06-14 03:48:23,2024-06-14 03:53:20,0,66.38.29.122,100,296,1,2024-06-14 03:53:20,R_3fHHe0iW7jEPuco,,,,,37.0525,-85.033,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.236,34.865,37.641,2,2.987,2.987,21.032,1,100,0,0,100,37,11,,,,,,,,,,,,,,,,2,1,26,2,,35,3,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|vA_cntf|avoid|vB_cntf,,
2024-06-14 04:22:07,2024-06-14 04:28:58,0,50.110.204.246,100,410,1,2024-06-14 04:28:59,R_5dXTMs9wlbfBAOO,,,,,39.3246,-78.0492,anonymous,EN,1,2,2,,,,,,,,,,,,,,15.126,15.126,17.977,1,20.167,20.167,26.82,1,"1,2",100,91,100,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38,2,,39,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vA_cntf_AV_intv|avoid_AV_intv|vB_cntf_AV_intv,,,,
2024-06-14 04:36:09,2024-06-14 04:38:33,0,65.24.213.211,100,144,1,2024-06-14 04:38:34,R_6ILw30Wyclj1taT,,,,,40.0326,-82.8799,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.522,0,15.669,15.669,16.386,1,99,0,0,100,7,1,,,,,,,,,,,,,,,,2,1,67,2,,38,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid|vA_cntf|vB_cntf,,
2024-06-14 05:51:34,2024-06-14 05:54:57,0,172.56.248.16,100,203,1,2024-06-14 05:54:58,R_7ZKR6GDjoyblg4v,,,,,39.8996,-86.1692,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.584,0,0,0,13.526,0,"1,2",100,0,0,100,0,0,2,1,0,2,,33,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|vB_cntf_intv|avoid_intv|vA_cntf_intv
2024-06-14 05:53:02,2024-06-14 05:57:22,0,75.65.11.188,100,259,1,2024-06-14 05:57:22,R_6WvyVsQ0cvf6yh0,,,,,35.1512,-89.972,anonymous,EN,1,2,2,0,0,26.87,0,0,0,15.601,0,100,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,1,,42,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|vA_cntf_AV|avoid_AV|vB_cntf_AV,,,,,,
2024-06-14 06:11:22,2024-06-14 06:15:10,0,107.147.41.186,100,228,1,2024-06-14 06:15:10,R_7FdeCbZC5LH6dTH,,,,,40.5366,-85.6579,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,48.007,0,0,0,16.022,0,91,9,30,92,14,3,,,,,,,,,,,,,,,,2,1,38,2,,48,1,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|vB_cntf|vA_cntf|avoid,,
2024-06-14 06:37:18,2024-06-14 06:37:45,0,134.22.96.27,100,26,1,2024-06-14 06:37:46,R_7j6dfeWlyHir8NZ,,,,,30.159,-82.6339,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 07:02:32,2024-06-14 07:05:27,0,100.33.47.210,100,174,1,2024-06-14 07:05:27,R_7CIqtFdKncUZwd8,,,,,40.6952,-73.6596,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,18.077,0,0,0,15.337,0,"1,2",100,20,100,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,52,2,,31,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv|vA_cntf_AV_intv|vB_cntf_AV_intv,,,,
2024-06-14 07:07:40,2024-06-14 07:11:00,0,72.228.149.218,100,200,1,2024-06-14 07:11:01,R_1QGOcXgznI3Trrm,,,,,42.6945,-78.9872,anonymous,EN,1,2,2,0,0,12.17,0,0,0,10.993,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,1,,41,1,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV|vB_cntf_AV|vA_cntf_AV,,,,,,
2024-06-14 07:16:59,2024-06-14 07:22:45,0,146.75.253.255,100,346,1,2024-06-14 07:22:45,R_32odYjOyvNc8VtW,,,,,42.1755,-71.054,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.308,78.333,78.927,9,0,0,25.546,0,"1,2",100,0,0,100,82,6,2,1,0,2,,62,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|vB_cntf_intv|vA_cntf_intv|avoid_intv
2024-06-14 07:37:58,2024-06-14 07:40:39,0,71.47.16.194,100,160,1,2024-06-14 07:40:39,R_7ca72wCvS1PSWpX,,,,,28.7935,-81.2868,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,24.703,0,0,0,11.938,0,"1,2",100,20,100,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,33,5,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv|vB_cntf_AV_intv|vA_cntf_AV_intv,,,,
2024-06-14 07:36:12,2024-06-14 07:41:12,0,98.197.18.61,100,300,1,2024-06-14 07:41:13,R_7kJoPucXuxzg6sx,,,,,29.8738,-95.5233,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.523,0,0,0,17.217,0,"1,2",75,0,7,95,75,15,2,1,5,1,,58,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|vB_cntf_intv|vA_cntf_intv|avoid_intv
2024-06-14 07:40:52,2024-06-14 07:43:38,0,107.167.234.149,100,165,1,2024-06-14 07:43:38,R_11iN9CFfkuYqSMI,,,,,36.1332,-82.4122,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.402,0,0,0,11.774,0,100,0,0,100,0,1,,,,,,,,,,,,,,,,2,1,35,2,,54,3,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|vB_cntf|vA_cntf|avoid,,
2024-06-14 07:42:04,2024-06-14 07:46:16,0,68.63.85.177,100,251,1,2024-06-14 07:46:16,R_5f9jqPagfraS0Sh,,,,,33.2683,-87.583,anonymous,EN,1,2,2,,,,,,,,,,,,,,15.342,15.342,16.322,1,5.119,5.119,14.604,1,"1,2",21,33,98,26,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,2,,63,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv|vB_cntf_AV_intv|vA_cntf_AV_intv,,,,
2024-06-14 07:46:45,2024-06-14 07:52:00,0,69.129.237.254,100,315,1,2024-06-14 07:52:01,R_1JEqtgrrSweZcL7,,,,,43.0782,-89.4075,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,55.475,0,0,0,11.026,0,"1,2",65,0,0,100,29,0,2,1,44,2,,33,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|vA_cntf_intv|avoid_intv|vB_cntf_intv
2024-06-14 08:04:26,2024-06-14 08:08:50,0,67.253.40.60,100,264,1,2024-06-14 08:08:51,R_1mVkYme5ZiGOJXx,,,,,42.9285,-76.5591,anonymous,EN,1,2,2,8.721,53.505,55.049,6,3.763,17.213,18.512,3,82,30,97,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,,49,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|vA_cntf_AV|vB_cntf_AV|avoid_AV,,,,,,
2024-06-14 08:10:06,2024-06-14 08:12:10,0,208.104.50.114,100,124,1,2024-06-14 08:12:10,R_6XJb7A33klF0WKl,,,,,35.0125,-80.9309,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,15.77,0,0,0,10.83,0,"1,2",100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,1,,29,5,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vB_cntf_AV_intv|avoid_AV_intv|vA_cntf_AV_intv,,,,
2024-06-14 08:25:00,2024-06-14 08:29:08,0,73.148.120.119,100,247,1,2024-06-14 08:29:09,R_6rcSM1CJXg1cYnv,,,,,37.2849,-80.0701,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.266,16.266,18.089,1,3.627,3.846,14.736,2,100,0,0,100,60,8,,,,,,,,,,,,,,,,2,1,20,1,,38,1,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|vA_cntf|vB_cntf|avoid,,
2024-06-14 08:50:46,2024-06-14 08:54:35,0,98.60.129.248,100,228,1,2024-06-14 08:54:35,R_7eMW9nJxJ9LVcvn,,,,,36.7443,-108.1801,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.877,0,7.969,7.969,17.355,1,"1,2",100,0,0,100,0,0,2,1,0,2,,62,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|vB_cntf_intv|vA_cntf_intv|avoid_intv
2024-06-14 09:09:52,2024-06-14 09:14:54,0,68.94.180.121,100,302,1,2024-06-14 09:14:55,R_7IMNdnvNdhzhC89,,,,,25.4572,-80.4587,anonymous,EN,1,2,2,4.088,26.475,27.21,5,11.616,12.103,15.038,2,100,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,38,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|vB_cntf_AV|avoid_AV|vA_cntf_AV,,,,,,
2024-06-14 09:12:24,2024-06-14 09:15:52,0,107.77.207.158,100,207,1,2024-06-14 09:15:52,R_6W1x7IIRJXPwPKh,,,,,41.8764,-87.6133,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.701,0,0,0,14.592,0,90,10,50,95,95,90,,,,,,,,,,,,,,,,2,1,60,2,,36,7,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|vB_cntf|vA_cntf|avoid,,
2024-06-14 09:16:44,2024-06-14 09:17:25,0,73.88.138.115,100,40,1,2024-06-14 09:17:26,R_5gqdBenGj4iVxYk,,,,,35.8451,-86.4901,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 09:14:55,2024-06-14 09:17:41,0,98.185.90.67,100,166,1,2024-06-14 09:17:42,R_7CNnZKFq8lGX8u5,,,,,41.9916,-72.56,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,17.041,0,0,0,11.281,0,"1,2",86,49,83,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,2,,29,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|vB_cntf_AV_intv|vA_cntf_AV_intv|avoid_AV_intv,,,,
2024-06-14 09:25:00,2024-06-14 09:28:36,0,47.223.165.144,100,215,1,2024-06-14 09:28:36,R_1QGV83wCez94feJ,,,,,32.1896,-95.8443,anonymous,EN,1,2,2,0,0,71.274,0,0,0,11.39,0,74,34,65,67,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,2,,24,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|vB_cntf_AV|vA_cntf_AV|avoid_AV,,,,,,
2024-06-14 09:26:00,2024-06-14 09:30:18,0,104.28.32.202,100,258,1,2024-06-14 09:30:19,R_6JWwUBioIHdecNS,,,,,34.7446,-86.6714,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07,25.182,25.67,7,5.395,10.687,11.236,5,97,2,4,100,4,14,,,,,,,,,,,,,,,,2,1,32,2,,28,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid|vA_cntf|vB_cntf,,
2024-06-14 09:50:36,2024-06-14 09:54:57,0,35.136.80.69,100,261,1,2024-06-14 09:54:58,R_7QukyAXZQ8G8LNn,,,,,28.2949,-82.6391,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.587,31.829,33.833,3,4.346,12.637,13.712,2,"1,2",80,0,25,100,10,10,2,1,0,2,,32,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|vA_cntf_intv|avoid_intv|vB_cntf_intv
2024-06-14 09:55:03,2024-06-14 09:55:33,0,174.202.98.242,100,30,1,2024-06-14 09:55:34,R_3FL0FKw2aEIQZX3,,,,,39.2051,-85.9324,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 09:55:43,2024-06-14 09:56:09,0,174.202.98.242,100,26,1,2024-06-14 09:56:09,R_5G2pGMGNc2JOxRE,,,,,39.2051,-85.9324,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 09:56:14,2024-06-14 09:56:33,0,174.202.98.242,100,18,1,2024-06-14 09:56:33,R_78GIdYhyXbs0ruh,,,,,39.2051,-85.9324,anonymous,EN,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 09:56:38,2024-06-14 09:57:06,0,174.202.98.242,100,28,1,2024-06-14 09:57:07,R_6rv0L98GpFj5hyE,,,,,39.2051,-85.9324,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 09:57:12,2024-06-14 09:57:24,0,174.202.98.242,100,11,1,2024-06-14 09:57:24,R_6KwocIO3I1XVHp0,,,,,39.2051,-85.9324,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14 10:57:17,2024-06-14 10:59:52,0,108.4.249.242,100,155,1,2024-06-14 10:59:53,R_5RQT5KKpZNn6VcZ,,,,,40.0459,-75.5307,anonymous,EN,1,2,2,0,0,14.824,0,0,0,12.109,0,91,20,100,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,1,,54,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|vA_cntf_AV|avoid_AV|vB_cntf_AV,,,,,,
2024-06-14 10:55:39,2024-06-14 11:02:30,0,100.15.222.184,100,411,1,2024-06-14 11:02:30,R_3m1zK1JyHTBlbAB,,,,,38.9705,-76.8388,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,32.562,0,0,0,15.027,0,"1,2",90,10,97,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,2,,48,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv|vB_cntf_AV_intv|vA_cntf_AV_intv,,,,
2024-06-14 11:00:05,2024-06-14 11:02:37,0,97.95.150.138,100,152,1,2024-06-14 11:02:37,R_3TyMWUU1ycNbnL4,,,,,36.1732,-85.4536,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,12.235,13.125,3,0,0,13.198,0,100,0,0,100,55,40,,,,,,,,,,,,,,,,2,1,10,1,,28,1,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|vB_cntf|vA_cntf|avoid,,
2024-06-14 11:02:59,2024-06-14 11:07:02,0,107.9.167.109,100,243,1,2024-06-14 11:07:03,R_1Jw4x5KEC3xAgQP,,,,,41.0352,-81.188,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.689,0,0,0,17.587,0,"1,2",100,0,0,100,50,25,2,1,0,2,,37,6,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|vB_cntf_intv|vA_cntf_intv|avoid_intv
2024-06-14 11:10:27,2024-06-14 11:15:32,0,173.169.115.146,100,305,1,2024-06-14 11:15:33,R_7at0d91oREeOQvE,,,,,27.9981,-81.778,anonymous,EN,1,2,2,,,,,,,,,,,,,,11.099,23.591,25.842,5,3.7,16.739,18.141,6,"1,2",100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,32,1,,46,1,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|vB_cntf_AV_intv|avoid_AV_intv|vA_cntf_AV_intv,,,,
2024-06-14 11:12:58,2024-06-14 11:16:33,0,184.155.151.74,100,214,1,2024-06-14 11:16:33,R_3Hw8Ucny01pYsWU,,,,,34.7729,-112.4736,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.69,0,0,0,13.101,0,"1,2",100,0,20,100,0,20,2,1,0,2,,25,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|vA_cntf_intv|vB_cntf_intv|avoid_intv
2024-06-14 11:19:19,2024-06-14 11:21:42,0,64.40.163.89,100,142,1,2024-06-14 11:21:42,R_1NQYxjVwW5CldoZ,,,,,38.2478,-122.6192,anonymous,EN,1,2,2,0,0,19.684,0,0,0,10.768,0,100,0,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,48,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|vB_cntf_AV|vA_cntf_AV|avoid_AV,,,,,,
2024-06-14 11:44:42,2024-06-14 11:46:48,0,96.236.214.82,100,125,1,2024-06-14 11:46:49,R_7mzxIkqq4VIXPVA,,,,,40.4725,-79.9109,anonymous,EN,1,2,2,0,0,18.616,0,0,0,11.074,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,1,,32,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|vA_cntf_AV|avoid_AV|vB_cntf_AV,,,,,,
2024-06-14 11:53:29,2024-06-14 11:56:41,0,23.240.200.96,100,192,1,2024-06-14 11:56:42,R_6YFZRAtl5GNkjcE,,,,,34.413,-118.4269,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.517,19.517,19.959,1,0,0,13.308,0,100,0,10,100,0,0,,,,,,,,,,,,,,,,2,2,20,1,,27,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid|vB_cntf|vA_cntf,,
2024-06-14 12:04:43,2024-06-14 12:11:07,0,76.188.56.63,100,383,1,2024-06-14 12:11:08,R_5F4ICmQY4Luc4af,,,,,41.8768,-80.7836,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,141.214,0,34.71,36.758,63.325,4,"1,2",81,50,79,50,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,45,1,,42,1,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv|vA_cntf_AV_intv|vB_cntf_AV_intv,,,,
2024-06-14 12:27:20,2024-06-14 12:30:58,0,72.180.130.32,100,218,1,2024-06-14 12:30:59,R_3CqN4BlGHQOp938,,,,,26.1617,-97.9956,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.705,7.068,27.74,2,0,0,13.789,0,"1,2",100,0,0,100,0,0,2,1,20,1,,26,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|avoid_intv|vA_cntf_intv|vB_cntf_intv
2024-06-14 12:39:03,2024-06-14 12:41:22,0,68.105.14.107,100,138,1,2024-06-14 12:41:23,R_5AQIoysNv3ILBiQ,,,,,30.6551,-91.1366,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,11.637,0,0,0,10.733,0,"1,2",98,0,97,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,2,,,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv|vB_cntf_AV_intv|vA_cntf_AV_intv,,,,
2024-06-14 12:41:02,2024-06-14 12:43:35,0,98.52.1.89,100,152,1,2024-06-14 12:43:35,R_5hRRtU6WH6YUfwm,,,,,41.8395,-87.7555,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.857,0,0,0,11.219,0,100,0,0,100,30,25,,,,,,,,,,,,,,,,2,1,53,1,,51,4,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|vA_cntf|avoid|vB_cntf,,
2024-06-14 12:51:05,2024-06-14 12:53:58,0,76.128.106.155,100,172,1,2024-06-14 12:53:59,R_3EFgXnI7ZttV13A,,,,,25.6666,-80.4036,anonymous,EN,1,2,2,0,0,32.646,0,0,0,12.502,0,100,0,100,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,34,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV|vB_cntf_AV|vA_cntf_AV,,,,,,
2024-06-14 13:00:22,2024-06-14 13:03:20,0,70.110.144.136,100,178,1,2024-06-14 13:03:21,R_1QPrK8DIIqriyWP,,,,,40.595,-75.5289,anonymous,EN,1,2,2,,,,,,,,,,,,,,5.697,20.457,21.85,4,4.18,4.18,12.455,1,"1,2",85,24,82,28,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,1,,26,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv|vB_cntf_AV_intv|vA_cntf_AV_intv,,,,
2024-06-14 13:00:57,2024-06-14 13:03:48,0,68.1.240.181,100,171,1,2024-06-14 13:03:49,R_7OPYjJZBE3SyKw1,,,,,36.3519,-94.2197,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.251,0,0,0,11.457,0,"1,2",95,0,15,100,8,5,2,1,0,1,,27,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|vB_cntf_intv|vA_cntf_intv|avoid_intv
2024-06-14 13:16:28,2024-06-14 13:21:25,0,70.92.248.189,100,297,1,2024-06-14 13:21:26,R_1QlvqDTVXM95acV,,,,,43.1604,-88.1173,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.686,25.736,27.121,2,95.434,95.434,96.721,1,100,0,0,100,50,0,,,,,,,,,,,,,,,,2,1,8,1,,56,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|vB_cntf|vA_cntf|avoid,,
2024-06-14 13:18:33,2024-06-14 13:21:49,0,173.23.42.210,100,195,1,2024-06-14 13:21:49,R_3DIK4CubkjU3HVp,,,,,42.0815,-88.519,anonymous,EN,1,2,2,18.267,18.267,19.722,1,0,0,12.603,0,100,0,100,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,76,1,,,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|vB_cntf_AV|avoid_AV|vA_cntf_AV,,,,,,
