StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liable_AV_1,vB_mnfctr_liable_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,comp_1_AV,comp_2_AV,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liable_1,vB_driver_liable_1,vB_mnfctr_liable_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp_1_HDV,comp_2_HDV,ai_familiarity_1,insurance_fmlrty_1,mot_insurance_fmlrty_1,prod_liab_fmlrty_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,superhuman_1,order,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2023-06-01 19:26:58,2023-06-01 19:32:53,0,174.170.197.179,100,354,1,2023-06-01 19:32:53,R_1Cg6Q5RvBzj3les,,,,,29.7646,-95.3657,anonymous,EN,1,2,2,0,0,15.282,0,0,0,11.417,0,0,0,100,9,12,1,1,0,0,24.103,0,0,0,12.503,0,100,100,0,79,100,15,2,2,67,38,45,40,1,,73,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:28:31,2023-06-01 19:33:13,0,136.144.43.111,100,282,1,2023-06-01 19:33:14,R_Rk4nsdUXWD6sMpj,,,,,32.7797,-96.8022,anonymous,EN,1,2,2,0,0,12.984,0,0,0,11.545,0,100,6,100,27,6,1,1,0,0,11.411,0,11.324,11.324,12.404,1,100,23,67,100,38,61,1,1,46,81,72,63,1,,28,5,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:31:49,2023-06-01 19:34:40,0,173.59.38.11,100,171,1,2023-06-01 19:34:40,R_3CUTgivlFBYCTBJ,,,,,39.9597,-75.1995,anonymous,EN,1,2,2,0,0,21.658,0,0,0,10.98,0,100,21,100,15,17,1,1,0,0,13.755,0,0,0,10.997,0,100,0,0,100,0,12,1,1,12,17,18,47,1,,24,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:32:11,2023-06-01 19:38:59,0,184.83.195.244,100,407,1,2023-06-01 19:39:00,R_2Ebf3MeHWSJraOP,,,,,43.5376,-96.6818,anonymous,EN,1,2,2,0,0,16.24,0,0,0,14.37,0,100,5,100,50,50,1,1,0,0,37.417,0,0,0,14.954,0,100,0,5,100,10,3,2,1,10,10,10,2,1,,57,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:35:55,2023-06-01 19:41:04,0,24.56.114.232,100,309,1,2023-06-01 19:41:05,R_23a7FiJqPKCRRE8,,,,,37.3825,-79.2181,anonymous,EN,1,2,2,13.704,13.704,23.285,1,0,0,11.916,0,100,62,100,72,41,1,1,0,0,19.484,0,0,0,12.281,0,100,30,65,100,83,35,2,1,31,66,67,68,2,,33,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:35:47,2023-06-01 19:41:38,0,68.163.109.41,100,350,1,2023-06-01 19:41:39,R_74Je860FKGL6eMF,,,,,42.7252,-70.9784,anonymous,EN,1,2,2,0,0,33.305,0,0,0,15.639,0,100,0,100,0,8,1,1,0,0,12.118,0,0,0,11.278,0,100,0,0,100,0,0,2,1,8,49,50,20,2,,30,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:40:55,2023-06-01 19:41:47,0,104.63.103.64,100,51,1,2023-06-01 19:41:47,R_1n1tnO2ilZaqyq8,,,,,29.7646,-95.3657,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-01 19:37:48,2023-06-01 19:43:25,0,47.188.238.161,100,336,1,2023-06-01 19:43:25,R_2OOMQhdzm5Q2hes,,,,,32.382,-94.8687,anonymous,EN,1,2,2,1.168,9.337,11.109,4,6.7,9.217,10.907,4,100,0,100,0,0,1,1,5.789,18.96,20.12,3,4.061,15.415,16.145,4,100,0,0,100,0,0,2,1,8,61,58,42,2,,34,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:39:29,2023-06-01 19:44:59,0,107.130.198.5,100,329,1,2023-06-01 19:44:59,R_3nDaYUb5HfaFZPt,,,,,33.2339,-96.7981,anonymous,EN,1,2,2,0,0,15.62,0,0,0,13.34,0,100,47,100,0,0,2,2,0,0,23.568,0,0,0,18.609,0,100,0,50,100,0,29,2,1,53,89,87,86,2,,,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:40:06,2023-06-01 19:45:07,0,174.54.8.152,100,301,1,2023-06-01 19:45:08,R_2OJUBdMFF6Lf1kx,,,,,39.8155,-77.9061,anonymous,EN,1,2,2,0,0,11.064,0,0,0,11.058,0,0,0,100,0,0,1,1,0,0,11.044,0,0,0,11.049,0,100,0,0,0,100,100,1,1,0,81,81,81,2,,54,2,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:43:57,2023-06-01 19:47:31,0,74.196.106.62,100,213,1,2023-06-01 19:47:32,R_V4IPbhisd2eH5N7,,,,,35.8212,-77.1022,anonymous,EN,1,2,2,2.532,10.122,14.479,4,3.473,10.316,10.84,4,73,16,73,82,26,1,2,21.757,21.757,22.866,1,6.737,6.737,12.838,1,87,84,28,25,1,84,2,1,12,8,5,1,2,,34,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:41:30,2023-06-01 19:47:45,0,98.232.219.233,100,374,1,2023-06-01 19:47:45,R_WjLaT68FZaMIadj,,,,,45.5496,-122.8293,anonymous,EN,1,2,2,0,0,21.541,0,0,0,13.326,0,100,30,100,70,80,1,1,0,0,12.938,0,0,0,12.893,0,100,0,0,100,60,50,2,1,40,25,40,40,1,,34,1,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:41:57,2023-06-01 19:48:39,0,104.63.103.64,100,401,1,2023-06-01 19:48:40,R_3lGlecqkvCQenN0,,,,,29.7646,-95.3657,anonymous,EN,1,2,2,15.381,20.71,28.488,3,0,0,13.295,0,85,8,91,33,70,1,1,0,0,14.213,0,0,0,10.783,0,100,45,0,100,57,6,2,1,34,19,23,21,2,,36,1,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:40:54,2023-06-01 19:48:54,0,97.88.137.53,100,480,1,2023-06-01 19:48:55,R_uqRgY1pOLoKtSVz,,,,,43.7746,-88.4376,anonymous,EN,1,2,2,0,0,33.986,0,0,0,11.362,0,100,0,100,10,0,1,1,0,0,48.25,0,0,0,33.059,0,100,0,0,100,5,0,2,1,5,60,60,40,2,,44,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:44:21,2023-06-01 19:50:17,0,184.190.167.48,100,355,1,2023-06-01 19:50:17,R_ApVvo7R5Qirgh3j,,,,,33.4374,-111.8008,anonymous,EN,1,2,2,0,0,26.35,0,0,0,12.594,0,100,12,100,56,51,1,1,0,0,16.303,0,0,0,12.112,0,92,9,5,100,60,44,2,1,16,25,26,40,2,,52,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:47:10,2023-06-01 19:51:13,0,68.38.86.216,100,243,1,2023-06-01 19:51:14,R_dn88FFR5vUhozmh,,,,,39.5084,-85.79,anonymous,EN,1,2,2,1.423,19.165,19.841,6,1.832,3.772,10.656,3,95,45,100,32,25,1,1,2.263,21.659,22.452,8,1.748,3.343,10.752,3,100,0,46,100,42,8,2,1,24,41,30,0,2,,23,1,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:35:48,2023-06-01 19:51:29,0,173.68.98.89,100,941,1,2023-06-01 19:51:30,R_Ap4xGTe1iL4Gh8Z,,,,,40.7503,-74.0014,anonymous,EN,1,2,2,0,0,16.894,0,0,0,11.336,0,96,29,100,22,55,1,1,0,0,11.381,0,0,0,10.949,0,95,34,8,98,27,20,2,1,20,33,18,22,2,,27,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:48:47,2023-06-01 19:51:52,0,140.177.230.194,100,184,1,2023-06-01 19:51:52,R_Q0bQlaT71J3qjfj,,,,,40.7687,-89.6024,anonymous,EN,1,2,2,1.198,1.198,11.089,1,1.155,1.155,14.387,1,100,0,100,0,0,1,1,2.911,18.936,19.582,2,11.626,11.626,12.004,1,100,0,0,100,0,0,2,1,58,58,67,79,2,,45,4,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:46:08,2023-06-01 19:52:05,0,71.63.10.174,100,357,1,2023-06-01 19:52:06,R_2PhSkHBeiiGsWIv,,,,,38.0704,-78.9067,anonymous,EN,1,2,2,28.102,28.102,29.738,1,0,0,11.774,0,93,29,100,39,32,1,1,12.019,12.019,13.199,1,0,0,11.697,0,96,7,20,94,30,30,2,1,25,10,0,0,2,,28,8,Associates,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:54:16,2023-06-01 19:54:49,0,173.61.233.97,100,33,1,2023-06-01 19:54:49,R_3gLyyXFEXecKofr,,,,,40.1994,-74.712,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2023-06-01 19:48:34,2023-06-01 19:55:24,0,173.170.200.53,100,410,1,2023-06-01 19:55:25,R_2OI7qGDB0ZcQNoY,,,,,28.3637,-82.6759,anonymous,EN,1,2,2,5.909,33.223,35.009,2,0,0,14.492,0,100,0,100,5,4,1,1,4.813,4.813,15.002,1,0,0,13.449,0,100,0,0,100,0,1,2,1,0,24,5,14,2,,30,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:49:43,2023-06-01 19:55:45,0,23.28.13.168,100,361,1,2023-06-01 19:55:45,R_xbi8dh9aNTHKWsN,,,,,42.6628,-84.0726,anonymous,EN,1,2,2,6.588,24.744,25.792,4,6.156,13.777,14.94,3,100,0,100,9,0,1,1,6.014,6.682,18.784,2,4.76,12.904,17.032,2,100,0,0,100,8,8,2,1,9,18,18,16,2,,35,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:49:13,2023-06-01 19:56:27,0,172.59.105.26,100,433,1,2023-06-01 19:56:27,R_1P5Xx3uknEnQvUQ,,,,,29.9734,-90.0885,anonymous,EN,1,2,2,0,0,18.102,0,0,0,11.197,0,100,22,100,71,59,1,1,0,0,23.765,0,0,0,11.458,0,100,22,22,100,58,60,1,1,50,62,64,61,2,,27,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:56:09,2023-06-01 19:58:59,0,24.121.38.249,100,169,1,2023-06-01 19:58:59,R_3oFtQpXfPOk3Gr2,,,,,34.4801,-114.3527,anonymous,EN,1,2,2,0,0,12.648,0,0,0,11.192,0,100,0,100,0,0,1,1,2.789,10.531,12.216,7,11.15,11.423,12.832,2,100,0,0,100,0,0,2,1,0,50,50,25,2,,25,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:48:34,2023-06-01 19:59:11,0,172.58.191.69,100,637,1,2023-06-01 19:59:11,R_2scDzZpTDmx0xOk,,,,,38.894,-77.0365,anonymous,EN,1,2,2,8.642,8.642,32.269,1,8.355,8.355,15.003,1,100,50,100,65,69,1,1,2.026,2.026,26.085,1,19.776,34.315,44.724,7,100,0,50,100,0,17,2,1,6,13,15,1,1,,46,5,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:44:00,2023-06-01 19:59:48,0,174.166.23.62,100,947,1,2023-06-01 19:59:48,R_3k0TijePBVkam89,,,,,40.6357,-74.2527,anonymous,EN,1,2,2,0,0,20.297,0,0,0,11.977,0,100,0,100,0,0,1,1,0,0,10.95,0,0,0,10.869,0,100,0,1,100,17,62,2,1,57,100,98,73,2,,45,5,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:56:11,2023-06-01 20:00:44,0,68.12.131.203,100,272,1,2023-06-01 20:00:45,R_cwiEM3bQOlAeDG9,,,,,35.4884,-97.5706,anonymous,EN,1,2,2,6.521,21.723,22.301,2,11.535,11.535,12.349,1,100,63,100,10,9,1,1,12.834,12.834,13.654,1,13.191,13.191,14.2,1,100,47,12,100,67,71,2,1,6,57,70,66,2,,47,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:52:44,2023-06-01 20:02:04,0,98.196.44.38,100,559,1,2023-06-01 20:02:04,R_2yjYZv4BO868FDe,,,,,29.6925,-95.363,anonymous,EN,1,2,2,19.588,19.588,19.98,1,0,0,16.5,0,95,20,100,60,40,1,1,0,0,53.883,0,0,0,11.332,0,100,20,0,100,30,40,2,1,71,30,21,15,1,,24,1,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 19:53:15,2023-06-01 20:04:33,0,24.250.130.22,100,678,1,2023-06-01 20:04:34,R_3jTIvJDvko5OgLw,,,,,29.1657,-82.1273,anonymous,EN,1,2,2,38.079,38.079,41.059,1,11.554,19.796,22.275,3,100,10,100,0,0,1,1,1.667,1.667,14.954,1,3.242,9.269,12.348,3,100,0,0,100,0,0,2,1,30,60,70,18,2,,28,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:00:28,2023-06-01 20:05:30,0,45.46.131.80,100,302,1,2023-06-01 20:05:30,R_3JzuzF0tir4rFJK,,,,,43.1139,-79.0425,anonymous,EN,1,2,2,0,0,13.357,0,0,0,10.735,0,100,0,100,0,0,1,1,0,0,29.17,0,0,0,11.165,0,100,0,0,100,0,0,1,1,38,58,76,25,2,,45,2,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:58:44,2023-06-01 20:06:43,0,73.125.102.45,100,478,1,2023-06-01 20:06:44,R_3rHSW9xloI8iLr5,,,,,26.2281,-80.1648,anonymous,EN,1,2,2,8.255,11.957,26.461,2,0,0,14.724,0,100,35,100,20,40,1,1,0,0,14.825,0,0,0,13.45,0,100,0,0,100,0,0,2,1,40,19,19,17,1,,32,1,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:02:57,2023-06-01 20:08:00,0,72.24.80.134,100,302,1,2023-06-01 20:08:01,R_2OTKKJmPZaFPVzz,,,,,33.7424,-90.7296,anonymous,EN,1,2,2,0,0,15.8,0,0,0,11.101,0,93,34,92,43,59,1,1,0,0,28.766,0,0,0,11.001,0,92,88,16,94,34,13,2,1,32,53,29,77,4,Non-binary,31,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:05:31,2023-06-01 20:09:50,0,32.209.27.113,100,258,1,2023-06-01 20:09:50,R_eLkrjtNfptUcNuV,,,,,41.4235,-73.4724,anonymous,EN,1,2,2,6.676,17.482,19.272,2,0,0,11.178,0,100,68,100,71,80,1,1,2.774,10.603,13.656,2,1.476,8.839,10.619,2,100,64,66,100,79,67,1,1,23,33,21,28,2,,39,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:11:03,2023-06-01 20:11:31,0,138.229.192.115,100,27,1,2023-06-01 20:11:32,R_2rHDCHEyBlKn3f7,,,,,33.7712,-118.1454,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2023-06-01 20:03:37,2023-06-01 20:11:55,0,76.182.127.76,100,497,1,2023-06-01 20:11:55,R_1lzZnsc91wXBY0s,,,,,35.3664,-77.9221,anonymous,EN,1,2,2,0,0,20.103,0,0,0,12.885,0,100,100,100,100,100,1,1,0,0,22.067,0,0,0,13.901,0,100,100,100,100,100,100,1,1,100,100,100,100,2,,33,5,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 19:59:48,2023-06-01 20:15:25,0,108.80.167.227,100,936,1,2023-06-01 20:15:26,R_0pvnvBrs04iGjst,,,,,35.2501,-80.5298,anonymous,EN,1,2,2,2.305,10.968,11.754,2,2.202,9.537,11.275,2,100,0,100,0,0,1,1,10.321,26.613,27.384,2,13.659,13.659,14.461,1,100,0,10,100,0,0,2,1,0,50,50,50,1,,54,2,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:06:05,2023-06-01 20:16:02,0,208.191.77.112,100,596,1,2023-06-01 20:16:02,R_1dy1kTauWpqb0na,,,,,41.3847,-81.7982,anonymous,EN,1,2,2,4.482,26.393,27.436,3,0,0,19.136,0,99,40,100,39,50,1,1,10.157,42.492,43.938,2,0,0,19.119,0,99,4,23,100,19,4,2,1,56,60,52,25,2,,59,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:09:50,2023-06-01 20:16:25,0,172.88.73.91,100,395,1,2023-06-01 20:16:26,R_2YcdxaATdg9f6vR,,,,,32.7203,-117.1552,anonymous,EN,1,2,2,0,0,15.552,0,0,0,14.2,0,100,0,100,8,10,1,1,0,0,45.773,0,0,0,14.595,0,100,0,0,99,0,8,2,1,8,62,63,64,1,,52,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:08:23,2023-06-01 20:18:39,0,108.241.20.8,100,615,1,2023-06-01 20:18:39,R_3JAsCCptGNVTKxj,,,,,34.0014,-84.0144,anonymous,EN,1,2,2,0,0,44.544,0,0,0,17.42,0,90,92,92,92,90,1,1,0,0,16.525,0,0,0,11.665,0,100,0,10,100,20,0,2,1,50,30,10,51,2,,25,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:16:01,2023-06-01 20:21:11,0,192.63.126.164,100,310,1,2023-06-01 20:21:11,R_2X6yr44GQsZ0cBo,,,,,31.7872,-106.435,anonymous,EN,1,2,2,0,0,13.826,0,0,0,13.203,0,100,0,100,0,0,1,1,0,0,19.545,0,0,0,14.05,0,100,0,0,100,0,0,2,1,10,20,10,0,1,,35,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:16:24,2023-06-01 20:22:02,0,108.34.254.161,100,337,1,2023-06-01 20:22:02,R_2rOrGHfbmWe21e1,,,,,41.8307,-71.3982,anonymous,EN,1,2,2,0,0,21.133,0,0,0,11.561,0,100,10,100,40,55,1,1,0,0,13.527,0,0,0,17.036,0,100,0,0,100,10,10,2,1,40,50,50,55,1,,46,5,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-01 20:14:21,2023-06-01 20:22:55,0,24.240.66.70,100,514,1,2023-06-01 20:22:56,R_C3po4IRBylYreVP,,,,,42.417,-88.9995,anonymous,EN,1,2,2,2.754,16.543,17.545,2,10.549,10.549,13.309,1,95,0,95,40,20,1,1,5.522,19.968,21.047,2,13.383,13.383,14.551,1,80,0,20,95,0,0,2,1,0,0,0,0,2,,31,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 20:18:15,2023-06-01 20:25:46,0,98.208.81.91,100,451,1,2023-06-01 20:25:47,R_2fKaj8LP1eksXsn,,,,,39.1061,-121.6159,anonymous,EN,1,2,2,17.083,17.083,52.893,1,0,0,28.748,0,100,0,100,0,0,1,1,0,0,14.136,0,0,0,11.977,0,0,0,0,100,0,0,2,1,27,73,78,75,2,,39,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
