StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liable_AV_1,vB_mnfctr_liable_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liable_1,vB_driver_liable_1,vB_mnfctr_liable_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,FL_4_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2023-04-02 12:27:27,2023-04-02 12:31:25,0,173.17.214.21,100,238,1,2023-04-02 12:31:26,R_2Yc9eeSGVQXCnhq,,,,,40.9623,-91.5613,anonymous,EN,1,2,2,,,,,,,,,,,,,,9.162,14.148,21.897,2,3.288,15.278,16.152,5,100,0,10,100,5,0,2,1,0,1,,58,3,,FL_40,,,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:27:15,2023-04-02 12:31:31,0,216.172.124.132,100,255,1,2023-04-02 12:31:31,R_1CBIfbPLVQLkd8g,,,,,48.1172,-96.1769,anonymous,EN,1,2,2,0,0,49.502,0,0,0,18.502,0,100,0,100,0,5,,,,,,,,,,,,,,,1,1,5,1,,45,4,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:27:04,2023-04-02 12:31:35,0,71.70.64.51,100,271,1,2023-04-02 12:31:36,R_1lysIySmDGSd2P2,,,,,33.9875,-81.0025,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,28.21,0,0,0,15.922,0,100,0,0,100,0,0,2,1,20,1,,33,3,,FL_40,,,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-04-02 12:24:14,2023-04-02 12:31:39,0,136.36.245.27,100,445,1,2023-04-02 12:31:39,R_W1HnU4dE0n7THgt,,,,,40.7037,-111.8094,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,39.691,0,0,0,17.318,0,100,3,81,100,3,3,2,1,75,1,,56,2,,FL_40,,,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:27:52,2023-04-02 12:31:42,0,208.98.186.2,100,229,1,2023-04-02 12:31:42,R_Xjs2DkKsDejt3tD,,,,,42.1112,-111.8532,anonymous,EN,1,2,2,0,0,37.78,0,0,0,11.873,0,100,25,100,0,0,,,,,,,,,,,,,,,2,2,0,2,,37,4,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:26:58,2023-04-02 12:31:44,0,184.181.76.244,100,286,1,2023-04-02 12:31:45,R_29ox33GKlfUDjax,,,,,37.0453,-76.3404,anonymous,EN,1,2,2,1.741,21.203,22.267,2,1.454,1.454,12.312,1,90,83,100,67,0,,,,,,,,,,,,,,,1,2,30,2,,33,1,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:29:20,2023-04-02 12:31:49,0,67.83.40.57,100,148,1,2023-04-02 12:31:49,R_SWbQ9wq2KqeeSkx,,,,,40.6753,-74.2275,anonymous,EN,1,2,2,0,0,13.859,0,0,0,10.918,0,100,0,100,9,9,,,,,,,,,,,,,,,1,1,10,1,,33,4,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:27:22,2023-04-02 12:31:59,0,24.187.115.38,100,277,1,2023-04-02 12:31:59,R_2aVthIMAgdl4LSy,,,,,40.8768,-74.0867,anonymous,EN,1,2,2,0,0,52.887,0,0,0,11.347,0,100,40,90,30,20,,,,,,,,,,,,,,,1,1,80,1,,40,4,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:29:17,2023-04-02 12:32:08,0,107.119.45.18,100,171,1,2023-04-02 12:32:08,R_3G6yMeziGW3DFHi,,,,,38.6799,-90.2987,anonymous,EN,1,2,2,,,,,,,,,,,,,,3.47,3.47,15.303,1,0,0,12.927,0,100,0,0,100,0,20,2,1,31,2,,50,2,,FL_40,,,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:30:20,2023-04-02 12:32:28,0,174.203.8.133,100,127,1,2023-04-02 12:32:28,R_R3qyvUlfcSBwGEp,,,,,29.7738,-95.406,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,11.54,0,11.244,11.366,14.263,2,100,0,0,100,100,0,2,1,50,1,,42,5,,FL_40,,,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:30:21,2023-04-02 12:33:07,0,99.8.36.119,100,165,1,2023-04-02 12:33:07,R_2TzWueIBHJqIPcD,,,,,33.1371,-96.7488,anonymous,EN,1,2,2,25.086,25.086,29.327,1,0,0,11.569,0,92,8,96,18,6,,,,,,,,,,,,,,,1,1,27,1,,33,4,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:26:07,2023-04-02 12:33:14,0,108.45.36.64,100,426,1,2023-04-02 12:33:14,R_3Ot9H6tFoQuN5Bv,,,,,38.9275,-76.7153,anonymous,EN,1,2,2,33.313,94.07,95.78,3,9.427,18.691,20.401,2,100,100,100,100,100,,,,,,,,,,,,,,,1,1,10,1,,37,4,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:28:56,2023-04-02 12:33:28,0,65.27.174.72,100,272,1,2023-04-02 12:33:28,R_3m4QvjymwJTy1pj,,,,,39.28,-81.7071,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,47.974,0,0,0,11.928,0,99,0,0,100,0,0,2,1,13,2,,56,3,,FL_40,,,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:30:21,2023-04-02 12:33:29,0,173.22.185.74,100,187,1,2023-04-02 12:33:30,R_10ufiWpcmTmut9X,,,,,41.6892,-93.0534,anonymous,EN,1,2,2,0,0,34.076,0,0,0,11.327,0,100,8,100,30,60,,,,,,,,,,,,,,,1,1,35,2,,60,2,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:31:27,2023-04-02 12:33:33,0,199.168.76.175,100,126,1,2023-04-02 12:33:34,R_1erRcQbYP7R4Z4H,,,,,39.9564,-85.9651,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,11.606,0,0,0,14.557,0,88,12,20,70,22,27,2,1,38,1,,30,1,,FL_40,,,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-04-02 12:25:28,2023-04-02 12:33:35,0,70.95.73.142,100,486,1,2023-04-02 12:33:36,R_2tndkp8yut0w40K,,,,,32.7203,-117.1552,anonymous,EN,1,2,2,0,0,24.661,0,0,0,11.1,0,100,0,100,5,2,,,,,,,,,,,,,,,1,1,29,1,,44,5,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:27:13,2023-04-02 12:34:00,0,71.105.162.249,100,407,1,2023-04-02 12:34:01,R_vis30ONIy96eqQN,,,,,40.7123,-74.0068,anonymous,EN,1,2,2,,,,,,,,,,,,,,2.486,9.258,18.139,2,2.777,2.777,11.87,1,94,78,16,93,38,10,2,1,12,1,,40,5,,FL_40,,,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:08:49,2023-04-02 12:34:08,0,70.161.159.162,100,1518,1,2023-04-02 12:34:08,R_3JIZbiAQ5AwVc0E,,,,,36.8566,-75.9832,anonymous,EN,1,2,2,,,,,,,,,,,,,,11.259,11.259,11.482,1,0,0,11.356,0,100,0,0,100,0,0,2,1,5,1,,25,3,,FL_40,,,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:31:36,2023-04-02 12:34:25,0,73.28.56.219,100,169,1,2023-04-02 12:34:25,R_2q8EZih9TzUEpmd,,,,,26.6292,-81.968,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,20.439,0,0,0,20.874,0,50,50,50,50,50,50,2,1,52,2,,66,1,,FL_40,,,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:07:11,2023-04-02 12:34:32,0,216.164.191.153,100,1640,1,2023-04-02 12:34:33,R_3fjbk7nIIxh1UhM,,,,,40.595,-75.5289,anonymous,EN,1,2,2,0,0,19.481,0,0,0,12.4,0,100,0,100,5,2,,,,,,,,,,,,,,,1,1,30,2,,58,5,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:33:58,2023-04-02 12:34:38,0,67.175.42.198,100,40,1,2023-04-02 12:34:39,R_3DnmBTXwgsd6Tvc,,,,,41.8482,-87.6521,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02 12:32:49,2023-04-02 12:34:45,0,12.187.13.196,100,116,1,2023-04-02 12:34:46,R_31SDgmVZNhieDP2,,,,,28.5436,-81.3738,anonymous,EN,1,2,2,,,,,,,,,,,,,,2.761,3.062,10.849,2,3.098,3.098,10.7,1,90,41,24,78,24,26,2,1,26,3,,38,8,"Prefer not to disclose ",FL_40,,,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-04-02 12:23:13,2023-04-02 12:34:52,0,172.9.229.156,100,698,1,2023-04-02 12:34:52,R_cwDm3pcjhEDzrgt,,,,,42.1124,-87.979,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,57.632,0,0,0,34.25,0,100,0,33,100,42,58,2,1,7,1,,62,5,,FL_40,,,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:29:40,2023-04-02 12:35:14,0,71.61.114.161,100,334,1,2023-04-02 12:35:15,R_2UYIelVBXcgsFCs,,,,,40.4171,-80.5614,anonymous,EN,1,2,2,17.983,17.983,24.599,1,24.661,24.661,29.932,1,100,18,94,18,10,,,,,,,,,,,,,,,1,1,3,2,,29,4,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:30:50,2023-04-02 12:35:46,0,198.242.211.48,100,296,1,2023-04-02 12:35:47,R_1Qcr9Ot8qlODKS6,,,,,41.7017,-73.9078,anonymous,EN,1,2,2,0,0,32.303,0,0,0,17.417,0,96,71,100,71,71,,,,,,,,,,,,,,,1,1,32,2,,44,5,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:33:11,2023-04-02 12:35:56,0,35.137.227.112,100,164,1,2023-04-02 12:35:56,R_28O3bHYQ3r1qHEi,,,,,27.8485,-82.7944,anonymous,EN,1,2,2,,,,,,,,,,,,,,17.789,17.789,19.061,1,0,0,12.735,0,100,0,31,100,7,0,2,1,68,1,,43,3,,FL_40,,,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:34:00,2023-04-02 12:36:04,0,74.83.85.164,100,123,1,2023-04-02 12:36:04,R_1DFNhgv7kA0Qw1p,,,,,39.1059,-84.5047,anonymous,EN,1,2,2,0,0,13.046,0,0,0,10.8,0,100,0,100,0,5,,,,,,,,,,,,,,,1,1,0,1,,33,4,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:30:58,2023-04-02 12:36:07,0,69.237.96.224,100,309,1,2023-04-02 12:36:08,R_2XbyP92rl2CcVyb,,,,,35.6724,-97.7407,anonymous,EN,1,2,2,0,0,35.6,0,0,0,41.092,0,90,10,100,90,79,,,,,,,,,,,,,,,1,1,0,2,,33,3,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:32:20,2023-04-02 12:36:11,0,76.159.158.3,100,231,1,2023-04-02 12:36:11,R_2Tnp4rrdyH1RLUt,,,,,32.1943,-110.9767,anonymous,EN,1,2,2,18.225,18.225,24.354,1,0,0,11.312,0,100,55,100,100,99,,,,,,,,,,,,,,,1,1,12,1,,35,4,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:32:27,2023-04-02 12:36:32,0,184.103.71.223,100,244,1,2023-04-02 12:36:32,R_2OMwpol90Gf3EeI,,,,,33.4602,-112.1334,anonymous,EN,1,2,2,5.604,15.127,17.856,4,0,0,11.172,0,100,0,100,0,0,,,,,,,,,,,,,,,1,1,0,1,,32,5,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:30:17,2023-04-02 12:37:01,0,216.6.145.55,100,404,1,2023-04-02 12:37:01,R_CkPy6bdpwmjEDWF,,,,,41.182,-74.4552,anonymous,EN,1,2,2,,,,,,,,,,,,,,13.125,60.996,61.977,4,20.275,20.275,21.368,1,100,0,50,100,100,10,2,2,5,1,,62,3,,FL_40,,,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:29:33,2023-04-02 12:37:06,0,72.182.214.111,100,452,1,2023-04-02 12:37:06,R_2TO6PZQu1hg9cxx,,,,,32.8489,-96.9667,anonymous,EN,1,2,2,42.085,98.379,98.963,6,2.031,18.464,19.091,3,100,0,100,50,50,,,,,,,,,,,,,,,1,1,50,2,,51,2,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:34:02,2023-04-02 12:37:21,0,108.26.185.38,100,198,1,2023-04-02 12:37:21,R_24GcCMQttFnfK7c,,,,,42.3291,-71.1815,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,19.533,0,0,0,14.135,0,100,0,50,100,0,8,2,1,2,3,,30,4,,FL_40,,,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-04-02 12:34:31,2023-04-02 12:37:25,0,99.153.35.252,100,174,1,2023-04-02 12:37:26,R_2dEXyDkZepLxvoa,,,,,34.2037,-84.1031,anonymous,EN,1,2,2,0,0,27.692,0,0,0,17.41,0,99,0,81,11,1,,,,,,,,,,,,,,,1,1,32,1,,56,4,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:35:46,2023-04-02 12:37:39,0,68.117.74.163,100,112,1,2023-04-02 12:37:39,R_qL5nJQiNilHmwvv,,,,,44.1552,-93.9961,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,13.084,0,0,0,11.29,0,100,0,20,100,10,19,2,1,67,2,,33,5,,FL_40,,,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:35:36,2023-04-02 12:37:47,0,173.73.95.72,100,131,1,2023-04-02 12:37:47,R_2awxPkRWBqigevE,,,,,38.8597,-77.198,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,15.516,0,0,0,13.952,0,100,0,0,100,0,0,2,1,65,1,,39,3,,FL_40,,,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:35:13,2023-04-02 12:37:53,0,71.74.14.176,100,160,1,2023-04-02 12:37:54,R_3JI6LcB3Cec13tc,,,,,34.7419,-77.4576,anonymous,EN,1,2,2,0,0,49.861,0,0,0,11.702,0,100,0,100,0,0,,,,,,,,,,,,,,,1,1,0,2,,47,4,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:35:51,2023-04-02 12:37:54,0,76.171.173.154,100,122,1,2023-04-02 12:37:54,R_1JRYeSmm5wnbjmL,,,,,33.1062,-117.2947,anonymous,EN,1,2,2,0,0,13.54,0,0,0,13.323,0,100,42,84,28,4,,,,,,,,,,,,,,,1,1,67,1,,37,4,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:33:40,2023-04-02 12:38:06,0,76.132.146.200,100,265,1,2023-04-02 12:38:06,R_6rH4uXZILmJSPiV,,,,,37.4152,-122.1224,anonymous,EN,1,2,2,1.442,28.65,33.501,2,3.151,3.151,11.296,1,100,0,100,35,15,,,,,,,,,,,,,,,1,1,20,2,,35,4,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:35:58,2023-04-02 12:38:27,0,98.56.168.155,100,149,1,2023-04-02 12:38:27,R_2a9obmuYXzRdIHv,,,,,38.6283,-121.3307,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,13.784,0,0,0,11.949,0,100,0,0,100,0,0,1,1,70,1,,37,1,,FL_40,,,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:35:38,2023-04-02 12:38:36,0,162.206.136.81,100,178,1,2023-04-02 12:38:36,R_2RXmVhHzJ0poLCP,,,,,42.0764,-88.1093,anonymous,EN,1,2,2,0,0,20.29,0,0,0,11.437,0,100,50,100,63,100,,,,,,,,,,,,,,,1,1,50,2,,49,3,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:36:18,2023-04-02 12:38:48,0,174.48.148.175,100,150,1,2023-04-02 12:38:49,R_2VBAkI6qxROImdf,,,,,26.0168,-80.1537,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,11.883,0,3.856,3.856,11.486,1,100,0,0,100,35,35,2,1,0,2,,27,5,,FL_40,,,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:36:17,2023-04-02 12:39:00,0,65.88.88.201,100,162,1,2023-04-02 12:39:00,R_1hyDqf6y0QdpUb4,,,,,40.7263,-73.9818,anonymous,EN,1,2,2,0,0,27.502,0,0.773,0.773,15.674,1,100,100,100,70,71,,,,,,,,,,,,,,,1,1,30,1,,36,1,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:35:07,2023-04-02 12:39:28,0,12.49.25.255,100,261,1,2023-04-02 12:39:29,R_sM6mHYVmdIP2nSN,,,,,40.9659,-117.7506,anonymous,EN,1,2,2,,,,,,,,,,,,,,6.645,31.194,32.111,3,2.345,10.848,11.735,2,92,2,17,96,19,8,2,1,3,2,,35,1,,FL_40,,,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:34:44,2023-04-02 12:39:32,0,66.73.96.19,100,288,1,2023-04-02 12:39:33,R_3KOOJzrWQ9gxtV4,,,,,33.0443,-89.5684,anonymous,EN,1,2,2,0,0,28.155,0,0,0,22.837,0,100,0,100,25,25,,,,,,,,,,,,,,,1,1,50,1,,39,4,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:38:00,2023-04-02 12:40:14,0,47.147.169.114,100,134,1,2023-04-02 12:40:15,R_1FRpq0jCa32vI2C,,,,,34.0264,-117.936,anonymous,EN,1,2,2,,,,,,,,,,,,,,15.216,15.216,18.304,1,0,0,11.058,0,100,0,0,100,9,0,2,1,29,2,,36,3,,FL_40,,,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:28:37,2023-04-02 12:40:44,0,73.9.89.169,100,727,1,2023-04-02 12:40:45,R_31TveSKiPRRCo5f,,,,,41.5067,-87.9631,anonymous,EN,1,2,2,0,0,22.328,0,0,0,15.147,0,63,76,70,73,64,,,,,,,,,,,,,,,1,1,25,2,,29,5,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:37:44,2023-04-02 12:40:49,0,73.31.147.169,100,185,1,2023-04-02 12:40:50,R_2WDwFrF8eFKMDBn,,,,,36.6152,-78.6131,anonymous,EN,1,2,2,0,0,25.896,0,0,0,11.262,0,100,21,100,50,1,,,,,,,,,,,,,,,1,1,50,1,,65,2,,FL_39,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:35:14,2023-04-02 12:40:54,0,47.134.97.23,100,339,1,2023-04-02 12:40:54,R_1HqJWBcmsEHqGc1,,,,,36.9779,-76.6329,anonymous,EN,1,2,2,,,,,,,,,,,,,,32.527,32.527,33.999,1,0,0,12.253,0,95,6,3,95,8,8,2,1,9,1,,73,4,,FL_40,,,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:35:28,2023-04-02 12:40:58,0,172.92.97.132,100,330,1,2023-04-02 12:40:58,R_Q9us1wo0jZasvlf,,,,,48.101,-123.4328,anonymous,EN,1,2,2,0,0,17.68,0,0,0,10.845,0,100,4,100,35,10,,,,,,,,,,,,,,,1,1,20,2,,36,4,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2023-04-02 12:37:40,2023-04-02 12:41:06,0,73.187.94.104,100,206,1,2023-04-02 12:41:07,R_3ERNTus1xtJXiBQ,,,,,40.4617,-80.0214,anonymous,EN,1,2,2,0,0,20.756,0,0,0,24.469,0,100,0,100,2,2,,,,,,,,,,,,,,,1,1,60,1,,57,3,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2023-04-02 12:37:43,2023-04-02 12:41:07,0,174.166.56.10,100,203,1,2023-04-02 12:41:07,R_BtWOHKcjKCpQCvT,,,,,40.6183,-74.772,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,22.306,0,0,0,13.329,0,100,0,0,100,4,2,2,1,30,1,,69,5,,FL_40,,,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:34:02,2023-04-02 12:41:44,0,172.58.179.40,100,461,1,2023-04-02 12:41:44,R_3eruPWeCQx7zsb6,,,,,32.8008,-96.7884,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,15.496,0,0,0,12.755,0,100,0,0,100,0,1,2,1,76,2,,37,4,,FL_40,,,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-04-02 12:38:21,2023-04-02 12:42:01,0,47.229.114.24,100,219,1,2023-04-02 12:42:01,R_1OiWjNgvHQlICCm,,,,,34.0648,-118.086,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,17.633,0,0,0,11.587,0,100,0,0,100,7,14,2,1,80,2,,,4,,FL_40,,,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:38:41,2023-04-02 12:42:06,0,97.115.235.251,100,204,1,2023-04-02 12:42:07,R_XhT9luWpPKkRZyV,,,,,45.5173,-122.6398,anonymous,EN,1,2,2,,,,,,,,,,,,,,61.46,61.46,63.665,1,0,0,11.776,0,100,0,0,100,10,10,2,1,80,1,,60,4,,FL_40,,,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:40:04,2023-04-02 12:43:08,0,107.77.237.228,100,183,1,2023-04-02 12:43:09,R_saP3I9VI0zjZcid,,,,,33.7485,-84.3871,anonymous,EN,1,2,2,,,,,,,,,,,,,,1.664,19.794,20.955,5,3.289,20.719,21.189,2,100,100,13,100,15,20,2,1,6,2,,38,1,,FL_40,,,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-04-02 12:43:11,2023-04-02 12:43:23,0,24.130.52.49,100,12,1,2023-04-02 12:43:23,R_2ByN7jnTIDqEP3J,,,,,37.8637,-122.276,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02 12:40:56,2023-04-02 12:43:34,0,68.10.136.42,100,158,1,2023-04-02 12:43:35,R_1ex8yIDQkYwjC8X,,,,,36.8566,-75.9832,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,19.44,0,0,0,11.615,0,100,0,0,100,10,10,2,1,30,2,,49,7,,FL_40,,,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-04-02 12:39:08,2023-04-02 12:43:54,0,130.44.172.72,100,286,1,2023-04-02 12:43:55,R_238enu3LGTZVdkJ,,,,,42.3996,-71.1246,anonymous,EN,1,2,2,0,0,28.084,0,0,0,11.763,0,100,0,100,0,0,,,,,,,,,,,,,,,1,1,0,1,,34,6,,FL_39,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
