StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,countf,countf_cat,countf_flag,vA_liable_AV_1,vB_mnfctr_liable_AV_1,avoid_AV_1,comp1,comp_accident,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,questions_intro_DO,countf_DO,questions_1_DO,questions_2_DO
2023-06-02 17:42:04,2023-06-02 17:47:49,0,67.164.72.168,100,344,1,2023-06-02 17:47:50,R_2QmspoTG2Xg0K00,,,,,37.9845,-122.1355,anonymous,EN,1,2,2,0,0,63.304,0,0,0,12.166,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the passenger would have avoided the crash from vehicle A. ",1,,100,0,5,1,1,31,84,2,,28,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 17:51:05,2023-06-02 17:56:33,0,23.242.183.81,100,327,1,2023-06-02 17:56:33,R_yx9aLTPed5Q5gmR,,,,,34.1473,-118.8344,anonymous,EN,1,2,2,0,0,45.26,0,0,0,14.864,0,"If the human occupant of vehicle B had been driving a regular vehicle instead, then he could have seen vehicle A was not slowing down and could have waited at the stop sign longer.",1,,100,50,100,1,1,0,50,2,,46,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 17:51:03,2023-06-02 17:58:49,0,68.114.51.140,100,465,1,2023-06-02 17:58:49,R_3CB3OwJ9T5ehHqX,,,,,41.8467,-73.0178,anonymous,EN,1,2,2,5.315,26.29,42.319,2,0,0,12.526,0,"If the human occupant of vehicle B had ben driving a reglar vehicle instead ,then they could have sped up if they realized they were going to be hit. ",1,,100,5,22,1,1,0,10,2,,37,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 18:00:44,2023-06-02 18:05:03,0,70.95.197.210,100,258,1,2023-06-02 18:05:03,R_3n9nbxBUZmJE0Mo,,,,,32.7203,-117.1552,anonymous,EN,1,2,2,0,0,27.724,0,0,0,12.387,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he would have had more control over the car and could have prevented the accident by swerving or braking.",1,,75,65,90,1,1,10,75,2,,56,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 18:24:07,2023-06-02 18:32:01,0,173.189.71.190,100,473,1,2023-06-02 18:32:01,R_0UOB99nJAlyC7vj,,,,,34.5209,-83.5453,anonymous,EN,1,2,2,0,0,330.052,0,0,0,10.826,0,They could have possibly seen the other car coming and not been hit.  But at least now the other driver will be arrested for being 100% at fault.,1,,100,50,25,1,1,60,55,1,,31,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 18:29:46,2023-06-02 18:33:16,0,155.190.9.4,100,209,1,2023-06-02 18:33:16,R_25RgVKQSWHaGeXg,,,,,39.7388,-104.9868,anonymous,EN,1,2,2,0,0,18.327,0,0,0,11.299,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver might have seen that Vehicle A was not slowing down as they approached the stop sign, and perhaps the accident could have been avoided.",1,,100,0,6,1,1,10,50,1,,41,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 18:33:05,2023-06-02 18:36:35,0,173.191.241.52,100,210,1,2023-06-02 18:36:35,R_2ffILCx6oxnmVPr,,,,,40.7313,-92.8777,anonymous,EN,1,2,2,0,0,21.368,0,0,0,11.564,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would probably have seen the car coming and would have been able to slam the brakes and avoid the collision.",1,,82,50,38,1,1,16,50,2,,27,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 18:38:58,2023-06-02 18:43:29,0,66.220.169.185,100,270,1,2023-06-02 18:43:30,R_3HkydSkoiWBL0lT,,,,,36.1192,-87.6441,anonymous,EN,1,2,2,3.553,19.801,20.379,3,5.116,9.331,11.134,2,"If the human occupant of Vehicle B had been driving a regular vehicle instead., then the driver may have seen that vehicle A was not slowing down to stop. This would have given the driver of B time to brake and avoid the accident.",1,,100,8,30,1,1,28,91,2,,61,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 19:11:09,2023-06-02 19:15:28,0,108.65.218.90,100,259,1,2023-06-02 19:15:28,R_1LHFFGt3JLUlUOc,,,,,33.8369,-84.6307,anonymous,EN,1,2,2,4.232,16.324,17.527,2,0,0,11.823,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they most likely would have seen vehicle A and been able to slow down or avoid the car to lessen the impact of the collision or stop it completely.",1,,100,7,29,1,1,0,96,2,,23,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 19:18:03,2023-06-02 19:23:10,0,47.12.104.61,100,306,1,2023-06-02 19:23:10,R_2QMO1rC2Kg7m2YF,,,,,43.0628,-89.3171,anonymous,EN,1,2,2,20.131,95.16,95.933,3,0,0,11.843,0,The person in Vehicle B might have been able to hesitate at the stop sign when they saw the other car coming.,1,,89,28,65,1,1,59,81,2,,34,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 19:20:59,2023-06-02 19:25:09,0,165.23.208.123,100,250,1,2023-06-02 19:25:10,R_2zGgDRDFQAE5bEo,,,,,38.9683,-95.2695,anonymous,EN,1,2,2,0,0,12.842,0,0,0,11.07,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then vehicle B may have stopped or swerved to avoid the accident.",1,,100,19,70,1,1,50,50,1,,45,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 19:25:39,2023-06-02 19:30:06,0,174.98.170.149,100,267,1,2023-06-02 19:30:07,R_3CTNxHcdkvP5pqd,,,,,39.3277,-82.0996,anonymous,EN,1,2,2,0,0,24.169,0,0,0,15.405,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the occupant could wait until the other driver stopped at the stop sign.",1,,100,32,65,1,1,0,50,2,,45,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 19:38:19,2023-06-02 19:42:48,0,162.251.47.107,100,268,1,2023-06-02 19:42:48,R_2cuOz03TPnhhvDb,,,,,38.4186,-96.1844,anonymous,EN,1,2,2,0,0,27.278,0,0,0,10.865,0,Vehicle B would have waited at the stop sign and wait for Vehicle A to pass the intersection despite Vehicle A not obeying the stop sign.,1,,93,9,30,1,1,20,70,1,,34,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 19:46:25,2023-06-02 19:51:08,0,67.0.16.46,100,282,1,2023-06-02 19:51:08,R_2aRfbd34dNo0BA5,,,,,35.141,-106.711,anonymous,EN,1,2,2,0,0,22.301,0,0,0,21.205,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the accident could have been avoided. ",1,,90,20,0,1,1,0,50,2,,33,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 19:50:53,2023-06-02 19:54:35,0,184.153.234.111,100,221,1,2023-06-02 19:54:35,R_1dawKEfyvSO2YYU,,,,,43.01,-76.1496,anonymous,EN,1,2,2,1.719,24.034,25.401,8,2.096,10.2,10.704,4,"""If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have been able to swerve and avoid the accident. ",1,,75,31,0,1,1,44,11,1,,35,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 20:01:03,2023-06-02 20:06:14,0,184.155.0.182,100,310,1,2023-06-02 20:06:15,R_3C0DWqFQn47ncul,,,,,43.7013,-116.4967,anonymous,EN,1,2,2,0,0,25.04,0,0,0,14.875,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the occupant could have swerved, or stopped to avoid being hit by vehicle A. This may have worked, but the crash also may have been unavoidable due to the negligence and speed of vehicle A. ",2,,100,18,58,1,1,21,53,2,,39,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 20:06:59,2023-06-02 20:12:18,0,174.97.181.182,100,319,1,2023-06-02 20:12:19,R_WvM6nlH9K5mSP6N,,,,,44.482,-88.0185,anonymous,EN,1,2,2,0,0,30.836,0,0,0,12.224,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver may have realized that Vehicle A was not going to be stopping due to the speed of their vehicle not reducing and would have waited before proceeding. ",1,,100,70,30,1,1,40,0,2,,35,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 20:18:42,2023-06-02 20:21:54,0,172.56.209.211,100,192,1,2023-06-02 20:21:55,R_2VKFYvHMfJNX3sw,,,,,36.1724,-115.0677,anonymous,EN,1,2,2,12.781,12.781,24.957,1,9.224,9.224,11.668,1,The accident would not have gone any differently because A ran a stop sign,2,,100,10,17,1,1,78,81,1,,34,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 20:30:23,2023-06-02 20:30:46,0,75.165.164.27,100,23,1,2023-06-02 20:30:47,R_3fHkD1wbHYcB2sj,,,,,35.9825,-78.5376,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 20:39:14,2023-06-02 20:43:41,0,47.147.79.24,100,267,1,2023-06-02 20:43:41,R_1d0nkrNzYrJEvVV,,,,,33.8041,-118.1874,anonymous,EN,1,2,2,9.606,48.907,49.798,2,0,0,11.192,0,"they may have seen car A driving towards them quickly and swerved or honked their horn, and possibly may have avoided a collision",1,,90,10,80,1,1,50,60,2,,38,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 20:34:06,2023-06-02 20:44:09,0,108.46.71.152,100,603,1,2023-06-02 20:44:09,R_1FaFC0Dv2aClWUi,,,,,40.6627,-73.9138,anonymous,EN,1,2,2,53.31,94.959,96.56,3,13.754,13.754,15.245,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then perhaps he could have stopped in time or sped up.",1,,100,80,100,1,1,40,50,2,,32,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 20:41:08,2023-06-02 20:46:36,0,73.176.166.205,100,328,1,2023-06-02 20:46:36,R_1U1FCPbxgItyVZn,,,,,41.874,-88.0038,anonymous,EN,1,2,2,49.721,49.721,50.629,1,0,0,18.91,0,"If the human occupant of Vehicle B had been driving a regular car instead, then there is still the risk of human error. The driver's distraction from any number of things can cause a delay long enough to compromise their response time in relation to another driver. ",2,,35,60,75,1,2,55,45,2,,55,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 20:47:34,2023-06-02 20:52:30,0,47.220.38.38,100,295,1,2023-06-02 20:52:30,R_D8BxpSKlS6M9Pjz,,,,,38.3997,-81.582,anonymous,EN,1,2,2,4.707,18.227,19.354,2,2.134,11.208,12.1,2,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he would have seen that car A was not going to stop.",1,,100,0,15,1,1,9,75,2,,54,2,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 20:49:18,2023-06-02 20:53:13,0,138.9.176.214,100,234,1,2023-06-02 20:53:13,R_1doX3MRUA35sZeu,,,,,37.7562,-122.4866,anonymous,EN,1,2,2,0,0,17.801,0,0,0,12.102,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could decipher whether or not Vehicle A might stop at the stop sign.",1,,100,60,10,1,1,0,75,2,,21,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 20:51:40,2023-06-02 20:56:28,0,71.74.240.227,100,287,1,2023-06-02 20:56:28,R_3qgGyyFbDnFRxsj,,,,,41.1701,-81.4424,anonymous,EN,1,2,2,0,0,25.042,0,0,0,12.678,0,From oberservation Vehicle A was driving too fast even for a human driver in car B to react in time to not get hit.,2,,100,0,0,1,1,3,30,1,,50,2,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 21:06:46,2023-06-02 21:10:05,0,172.58.242.48,100,199,1,2023-06-02 21:10:05,R_SHp27rO1sqpBXwJ,,,,,38.894,-77.0365,anonymous,EN,1,2,2,3.728,17.082,18.487,2,9.951,9.951,10.989,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have been able to compensate for vehicle A's erratic behavior",1,,50,50,50,1,1,50,50,1,,35,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 21:22:31,2023-06-02 21:26:47,0,67.217.201.195,100,255,1,2023-06-02 21:26:48,R_2DYSBvXGMyyv9r8,,,,,36.0945,-96.3602,anonymous,EN,1,2,2,3.597,11.109,36.227,4,3.963,5.08,11.185,2,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have seen a car coming fast that did not appear to be stopping.",1,,100,63,29,1,1,0,42,2,,36,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 21:36:02,2023-06-02 21:36:50,0,67.66.139.22,100,48,1,2023-06-02 21:36:51,R_1Cr6d457ufhlAkP,,,,,38.6364,-90.1985,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 21:34:45,2023-06-02 21:38:14,0,104.28.92.168,100,209,1,2023-06-02 21:38:15,R_UYKNfOZYV32DYs1,,,,,26.1185,-80.145,anonymous,EN,1,2,2,3.03,25.05,26.155,5,2.41,10.452,11.255,2,the human occupant could have seen the car coming and waited.,1,,100,90,100,1,1,0,50,1,,35,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 21:46:01,2023-06-02 21:49:10,0,47.32.16.245,100,188,1,2023-06-02 21:49:10,R_27fJ6z1RgN1GiwA,,,,,46.7998,-92.0907,anonymous,EN,1,2,2,0,0,23.801,0,0,0,11.421,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have swerved or stopped",1,,51,94,65,1,2,20,0,2,,51,7,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 21:53:30,2023-06-02 21:57:29,0,107.123.5.66,100,238,1,2023-06-02 21:57:30,R_1DDbhb17lDRfgU6,,,,,39.7388,-104.9868,anonymous,EN,1,2,2,0,0,17.197,0,0,0,13.028,0,A human may have recognized that vechile A was traveling at a higher speed and not preparing to stop therefore preventing the accident,1,,88,33,42,1,1,44,58,2,,31,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 22:00:06,2023-06-02 22:03:34,0,173.68.167.108,100,207,1,2023-06-02 22:03:34,R_3EKJ5IM70DqGTCH,,,,,40.8156,-73.509,anonymous,EN,1,2,2,0,0,47.916,0,11.095,11.095,11.365,1,"""If the human occupant of Vehicle B had been driving a regular vehicle instead, then they probably could of reacted faster to the unforeseen event the machine wasn't programed for.",1,,100,98,100,1,1,100,100,1,,29,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 22:24:23,2023-06-02 22:33:24,0,76.234.228.186,100,540,1,2023-06-02 22:33:25,R_1KgcKZPO0bkwgOw,,,,,34.0757,-118.3161,anonymous,EN,1,2,2,9.168,22.361,23.473,2,0,0,12.18,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the car would've been more aware of the surroundings.",1,,0,0,50,1,1,0,50,2,,29,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 22:46:30,2023-06-02 22:52:51,0,50.158.3.186,100,381,1,2023-06-02 22:52:51,R_1kS6J5xrQJnG4m1,,,,,36.175,-115.1372,anonymous,EN,1,2,2,0,0,54.485,0,0,0,16.098,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he would have looked 2 or three more times to his left and right and seen Vehicle A approaching.",1,,92,1,100,1,1,50,37,1,,51,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 22:48:37,2023-06-02 22:55:25,0,73.96.147.8,100,407,1,2023-06-02 22:55:25,R_3k5uEgXuZcqRVv5,,,,,45.6911,-122.585,anonymous,EN,1,2,2,3.122,20.1,29.671,3,13.466,13.466,15.04,1,"human occupant of Vehicle B had been driving a regular vehicle instead, then they could have swerved to miss vehicle A, sped up to stop vehicle A from hitting them or stopped when they saw vehicle A running the stop sign.",1,,100,0,0,1,1,20,72,2,,34,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 23:33:03,2023-06-02 23:40:01,0,131.106.68.117,100,418,1,2023-06-02 23:40:02,R_T6MTBjFuxoNaKw9,,,,,40.6941,-75.2904,anonymous,EN,1,2,2,0,0,76.863,0,0,0,13.016,0,they may have waited to see if vehicle a was going to stop ,1,,98,20,72,1,1,11,12,2,,67,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-02 23:41:30,2023-06-02 23:58:28,0,172.58.12.97,100,1018,1,2023-06-02 23:58:28,R_2dEJhVFtexnNI4T,,,,,39.7593,-104.9651,anonymous,EN,1,2,2,0,0,18.593,0,0,0,13.714,0,They could have employed the cars breaking system and prevented the accident all together ,1,,1,100,98,1,2,0,100,2,,42,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 23:39:53,2023-06-02 23:58:45,0,24.94.78.117,100,1132,1,2023-06-02 23:58:46,R_337FXwXexOx1EP0,,,,,21.4337,-158.1767,anonymous,EN,1,2,2,13.891,13.891,47.599,1,14.404,14.404,17.291,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then there would be no difference, it would have vstill resulted in a accident because vehicle B didnt cause the accident. Vehicle A did not stop at the stop sign and it looks like he had been speeding. Vehicle B stopped at the stop sign and vehicle A was not in sight he just was going to fast. vehicle b whether auonomous or driven by a human would have still got hit.",2,,100,0,58,1,1,0,31,2,,29,2,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-02 23:57:05,2023-06-03 00:01:18,0,98.226.116.125,100,252,1,2023-06-03 00:01:18,R_30ozdB8GXcgLOx0,,,,,42.2186,-89.0465,anonymous,EN,1,2,2,0,0,21.157,0,0,0,11.667,0,the accident would have still happened.,2,,100,0,0,1,1,80,70,1,,50,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 00:00:32,2023-06-03 00:09:53,0,73.35.216.124,100,560,1,2023-06-03 00:09:53,R_1etkXJ3bkrD2Wsb,,,,,47.2866,-122.0914,anonymous,EN,1,2,2,0,0,40.733,0,0,0,22.855,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then I could have possibly seen that Vehicle A was not slowing down to stop and I could have maybe stopped or at least swerved to the left so that it would not have been a total T-bone accident.",1,,100,0,7,1,1,0,60,2,,65,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 00:17:39,2023-06-03 00:21:30,0,24.32.197.28,100,230,1,2023-06-03 00:21:30,R_3kB2moTNPBhp305,,,,,34.0867,-98.5712,anonymous,EN,1,2,2,0,0,20.926,0,0,0,11.231,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have had the opportunity to verify that vehicle A was actually stopping before crossing the intersection ",1,,90,15,80,1,1,20,72,1,,40,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 00:58:02,2023-06-03 01:01:43,0,131.191.34.81,100,221,1,2023-06-03 01:01:44,R_3qfylqOy1NnmqDT,,,,,47.285,-122.5036,anonymous,EN,1,2,2,0,0,15.789,0,0,0,10.961,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then there is a chance they would have seen vehicle A not slowing down for the stop sign, and been able to stop as vehicle A sped through the intersection.",1,,100,0,60,1,1,0,50,1,,38,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 01:21:53,2023-06-03 01:27:37,0,24.52.128.203,100,344,1,2023-06-03 01:27:38,R_734HzaAjQvxzW01,,,,,39.9534,-90.2046,anonymous,EN,1,2,2,2.64,2.64,30.201,1,0,0,19.302,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have been able to prevent the accident by stopping longer because they could see Vehicle A was not going to stop the their vehicle at the stop sign.",1,,100,100,71,1,1,0,81,2,,46,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 01:34:43,2023-06-03 01:39:14,0,71.84.98.149,100,271,1,2023-06-03 01:39:15,R_CmNywFP9fMN1bJD,,,,,40.5585,-122.4139,anonymous,EN,1,2,2,0,0,50.421,0,0,0,10.961,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have been able to see that vehicle A was not going to stop and they could have prevented the accident although the fault is still on Vehicle A for not stopping at the stop sign.",1,,100,0,0,1,1,60,29,1,,31,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 02:26:21,2023-06-03 02:34:45,0,69.242.186.92,100,503,1,2023-06-03 02:34:45,R_2AGxvw76let1iKZ,,,,,39.0169,-94.2611,anonymous,EN,1,2,2,0,0,35.058,0,0,0,13.123,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the person would've been able to see that Vehicle A wasn't going to stop. The driver of Vehicle B may have been able to avoid the accident.",1,,99,25,25,1,1,15,75,2,,51,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 05:10:33,2023-06-03 05:20:22,0,74.89.228.67,100,588,1,2023-06-03 05:20:23,R_2YKrVyGmHPHYbwf,,,,,40.7472,-73.9485,anonymous,EN,1,2,2,0,0,65.929,0,0,0,18.778,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the human in Vehicle B might have made a full stop at the stop sign. If vehicle B had made a full stop at the stop sign (that is, counting to 3-4 seconds, or spelling S-T-O-P in your head before continuing through the stop sign) than perhaps the human driver would not have been crossing the intersection at the same time as Vehicle A.     After writing this answer, I ""Googled"" how long a complete stop is and found, contrary to popular belief, there is not a set time limit to stop at a stop sign. Therefore, I am going to change my answer. I'll still leave my first answer, so that my answers are honest. My changed answer is:   If the human occupant of Vehicle B had been driving a regular vehicle instead, then maybe the human driver would have seen the car coming when they looked right and could have avoided the crash. I think an autonomous vehicle needs to be in certain distance of a car to detect it and stop on the breaks. Perhaps a human could have seen it coming from further away.",1,,90,5,40,1,1,50,60,2,,36,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 05:21:46,2023-06-03 05:26:56,0,172.58.243.156,100,310,1,2023-06-03 05:26:57,R_5j4T7bGYcM4qAuZ,,,,,39.037,-77.0412,anonymous,EN,1,2,2,18.43,53.146,54.247,2,19.59,19.59,20.802,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the results would have been the same.",2,,100,0,0,1,1,60,93,2,,44,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 05:36:18,2023-06-03 05:41:48,0,23.83.129.202,100,330,1,2023-06-03 05:41:49,R_3QGCtVjp9ysBuyt,,,,,33.5112,-111.9078,anonymous,EN,1,2,2,9.406,9.406,28.389,1,13.817,13.817,15.734,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then he might have made an evaluation Vehicle A was possibly not going to stop at the intersection, and either waited at the stop sign longer, or been ready to accelerate quickly across if A was not stopping.",1,,100,0,65,1,1,50,66,1,,56,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 05:40:51,2023-06-03 05:44:54,0,24.144.227.185,100,243,1,2023-06-03 05:44:55,R_3nrszjy7nAP27us,,,,,39.2794,-81.005,anonymous,EN,1,2,2,0,0,29.232,0,0,0,26.4,0,He or she could have seen vehicle A had no intention of stopping,1,,90,55,60,1,1,40,60,2,,58,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 05:55:21,2023-06-03 06:04:46,0,98.215.243.78,100,564,1,2023-06-03 06:04:47,R_vT4PxuzAjKToDhn,,,,,39.7697,-89.6886,anonymous,EN,1,2,2,0,0,86.864,0,0,0,18.529,0,"Perhaps the human occupant of Vehicle B saw the oncoming Vehicle A. If that were the case, they might have not gone through the intersection until they had determined that the oncoming Vehicle A was actually going to stop at the stop sign. If I see a vehicle coming like that one was, and not slowing down on approach at all; then I wait to see what they do before I move on.",1,,100,0,90,1,1,0,100,2,,67,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 05:55:02,2023-06-03 06:07:08,0,76.176.31.224,100,725,1,2023-06-03 06:07:08,R_3R894QqRVNZPCGA,,,,,34.074,-118.2611,anonymous,EN,1,2,2,0,0,11.206,0,0,0,11.132,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they might have notices that Vehicle A was not slowing down as they approached the stop sign, and the human in Vehicle would not have proceeded through the intersection.",1,,94,42,63,1,1,31,73,1,,45,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 06:04:13,2023-06-03 06:16:24,0,172.58.109.198,100,731,1,2023-06-03 06:16:25,R_3lPpYIrDetpNCU6,,,,,37.751,-97.822,anonymous,EN,1,2,2,11.884,17.003,35.787,2,2.378,2.378,15.457,1,"If the human occupant of vehicle B had verb driving a regular vehicle instead, then they could have swerved out of the way, at least reducing tge severity of impact if not avoiding altogether.",1,,80,60,8,1,1,50,61,1,,36,2,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 06:19:19,2023-06-03 06:23:49,0,24.61.168.36,100,269,1,2023-06-03 06:23:49,R_2bNneMuzs8cqKaY,,,,,43.0095,-70.7652,anonymous,EN,1,2,2,0,0,22.242,0,0,0,12.363,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have seen that car A was not slowing down and may have hesitated entering the intersection. An autonomous car would not be able to read people like that.",1,,100,0,50,1,1,60,71,1,,34,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 06:52:05,2023-06-03 06:55:59,0,24.155.106.246,100,234,1,2023-06-03 06:55:59,R_VIolqFeimiCYnPb,,,,,27.7696,-97.4025,anonymous,EN,1,2,2,0,0,25.948,0,0,0,11.621,0,perhaps they would have seen car A coming and steered at least partially out of the way.,1,,100,0,8,1,1,51,51,1,,66,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
