StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,av_trust_1_1,av_trust_2_1,av_trust_3_1,av_trust_4_1,av_trust_5_1,Q219_First Click,Q219_Last Click,Q219_Page Submit,Q219_Click Count,vA_sue_AV_1,vB_mnfctr_sue_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q220_First Click,Q220_Last Click,Q220_Page Submit,Q220_Click Count,vA_sue_1,vB_mnfctr_sue_1,vB_driver_sue_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,cruise_familiarity,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,FL_4_DO,trust_scale_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2024-05-09 09:40:42,2024-05-09 09:46:37,0,174.104.176.170,100,354,1,2024-05-09 09:46:37,R_2CxMRBsaJuZRLgZ,,,,,41.5053,-81.5566,anonymous,EN,1,2,2,0,9,9,9,81,0,0,109.682,0,100,90,100,80,80,,,,,,,,,,,1,1,2,15,2,,59,4,,FL_39,Q241|av_trust_2|av_trust_4|av_trust_5|av_trust_1|av_trust_3,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 09:43:53,2024-05-09 09:46:42,0,73.116.17.173,100,169,1,2024-05-09 09:46:42,R_3ZP6AwjdVIWlABD,,,,,36.7943,-119.8856,anonymous,EN,1,2,2,0,20,21,7,100,,,,,,,,,,2.816,16.937,23.142,6,100,0,84,83,72,47,2,1,2,15,2,,73,4,,FL_40,Q241|av_trust_3|av_trust_2|av_trust_5|av_trust_1|av_trust_4,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 09:43:04,2024-05-09 09:47:09,0,174.55.6.77,100,244,1,2024-05-09 09:47:09,R_79wAUtsc4zTiRWx,,,,,40.2327,-76.9331,anonymous,EN,1,2,2,29,81,20,64,30,,,,,,,,,,0,0,30.612,0,100,0,0,100,26,16,2,1,2,7,2,,38,3,,FL_40,Q241|av_trust_5|av_trust_3|av_trust_1|av_trust_4|av_trust_2,,,Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 09:45:15,2024-05-09 09:47:09,0,109.121.47.40,100,113,1,2024-05-09 09:47:09,R_27p0qeeynIXXWed,,,,,38.6583,-77.2481,anonymous,EN,1,2,2,72,78,63,63,69,,,,,,,,,,0,0,6.292,0,69,61,76,71,70,84,1,1,1,77,1,,38,4,,FL_40,Q241|av_trust_4|av_trust_5|av_trust_2|av_trust_3|av_trust_1,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 09:42:35,2024-05-09 09:47:28,0,98.166.121.111,100,293,1,2024-05-09 09:47:28,R_2OsNliNIxOTo13j,,,,,37.1689,-76.4566,anonymous,EN,1,2,2,0,1,0,0,100,,,,,,,,,,0,0,31.737,0,10,7,0,84,0,0,2,1,2,0,2,,47,4,,FL_40,Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_2|av_trust_1,,,Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue,Q71|vA_cntrfctl|avoid|vB_cntrfctl
2024-05-09 09:42:02,2024-05-09 09:47:36,0,107.4.216.46,100,333,1,2024-05-09 09:47:36,R_78mCaOqXAWhcBRD,,,,,45.2377,-93.2765,anonymous,EN,1,2,2,9,5,15,6,85,,,,,,,,,,4.327,29.994,32.436,6,89,62,73,100,100,82,2,1,2,61,2,,56,3,,FL_40,Q241|av_trust_3|av_trust_5|av_trust_1|av_trust_4|av_trust_2,,,Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 09:43:10,2024-05-09 09:47:50,0,98.156.99.126,100,280,1,2024-05-09 09:47:51,R_2pLTFvzpSPAP4XW,,,,,39.3618,-94.7904,anonymous,EN,1,2,2,20,40,50,50,50,0,0,43.673,0,80,80,100,80,70,,,,,,,,,,,1,1,2,25,2,,37,2,,FL_39,Q241|av_trust_5|av_trust_3|av_trust_2|av_trust_1|av_trust_4,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 09:40:59,2024-05-09 09:48:20,0,67.176.99.253,100,440,1,2024-05-09 09:48:21,R_7CWHl6vQ4vYSRIo,,,,,39.7128,-105.0953,anonymous,EN,1,2,2,15,15,10,20,100,0,0,75.233,0,90,10,100,70,10,,,,,,,,,,,1,1,2,25,1,,62,3,,FL_39,Q241|av_trust_3|av_trust_2|av_trust_1|av_trust_4|av_trust_5,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 09:43:51,2024-05-09 09:48:52,0,66.191.126.30,100,301,1,2024-05-09 09:48:52,R_3eahBFqFrd4SSLf,,,,,44.9028,-89.5819,anonymous,EN,1,2,2,0,50,0,0,100,,,,,,,,,,0,0,42.367,0,100,60,80,100,75,70,2,1,2,30,2,,42,7,,FL_40,Q241|av_trust_1|av_trust_4|av_trust_3|av_trust_5|av_trust_2,,,Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 09:47:51,2024-05-09 09:49:02,0,109.121.42.31,100,71,1,2024-05-09 09:49:03,R_5cu1ZZDripYKEE1,,,,,38.6583,-77.2481,anonymous,EN,1,2,2,74,81,66,65,70,,,,,,,,,,0,0,2.828,0,78,75,66,72,83,77,1,1,1,65,1,,39,4,,FL_40,Q241|av_trust_4|av_trust_2|av_trust_5|av_trust_1|av_trust_3,,,Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 09:40:37,2024-05-09 09:49:11,0,108.238.168.46,100,514,1,2024-05-09 09:49:11,R_3hg2eOBplcRENA8,,,,,33.9277,-118.2034,anonymous,EN,1,2,2,0,0,0,0,100,,,,,,,,,,2.847,42.914,51.439,10,79,9,60,98,72,46,2,1,2,39,1,,44,4,,FL_40,Q241|av_trust_4|av_trust_1|av_trust_5|av_trust_2|av_trust_3,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 09:46:16,2024-05-09 09:49:15,0,74.64.85.100,100,178,1,2024-05-09 09:49:15,R_1ZUNjLKW27CdPGa,,,,,40.6002,-74.1469,anonymous,EN,1,2,2,15,50,15,20,55,16.524,32.413,33.013,3,90,90,90,100,100,,,,,,,,,,,1,1,2,40,1,,31,3,,FL_39,Q241|av_trust_5|av_trust_1|av_trust_3|av_trust_4|av_trust_2,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV,,
2024-05-09 09:47:35,2024-05-09 09:49:17,0,38.255.32.239,100,102,1,2024-05-09 09:49:18,R_5h8rfbbAe6nMY3D,,,,,32.7908,-96.8336,anonymous,EN,1,2,2,87,84,80,73,91,0,0,14.316,0,81,91,74,85,88,,,,,,,,,,,1,1,1,78,1,,38,4,,FL_39,Q241|av_trust_1|av_trust_5|av_trust_2|av_trust_3|av_trust_4,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2024-05-09 09:46:36,2024-05-09 09:49:28,0,76.129.53.186,100,172,1,2024-05-09 09:49:29,R_1EGzkzwamJwVDpq,,,,,33.5256,-81.9369,anonymous,EN,1,2,2,45,39,54,3,100,0,0,51.493,0,87,42,100,100,41,,,,,,,,,,,1,1,2,45,2,,37,3,,FL_39,Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 09:47:57,2024-05-09 09:50:47,0,71.65.138.225,100,170,1,2024-05-09 09:50:48,R_2P6kOcC7ATg6W6g,,,,,35.5831,-78.7881,anonymous,EN,1,2,2,10,20,5,20,95,,,,,,,,,,0,0,42.709,0,85,0,75,80,60,55,2,1,2,15,1,,38,4,,FL_40,Q241|av_trust_2|av_trust_4|av_trust_1|av_trust_3|av_trust_5,,,Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 09:48:50,2024-05-09 09:50:50,0,162.83.132.229,100,119,1,2024-05-09 09:50:50,R_5pm00XJvttnMaqm,,,,,40.7429,-73.9392,anonymous,EN,1,2,2,86,86,100,77,10,,,,,,,,,,0,0,14.202,0,100,0,0,100,0,0,2,1,2,53,2,,27,4,,FL_40,Q241|av_trust_2|av_trust_3|av_trust_5|av_trust_4|av_trust_1,,,Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 09:46:41,2024-05-09 09:51:00,0,98.52.46.192,100,259,1,2024-05-09 09:51:00,R_1cubCuz8FhSe7GF,,,,,42.3574,-88.2209,anonymous,EN,1,2,2,40,39,55,40,70,0,0,33.741,0,75,30,85,81,30,,,,,,,,,,,1,1,2,10,2,,52,4,,FL_39,Q241|av_trust_5|av_trust_3|av_trust_1|av_trust_4|av_trust_2,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 09:45:20,2024-05-09 09:51:01,0,74.73.80.110,100,340,1,2024-05-09 09:51:01,R_2M3AzKQZ7r2A7yF,,,,,40.7609,-73.9115,anonymous,EN,1,2,2,55,21,48,46,45,0,0,115.648,0,50,50,50,50,50,,,,,,,,,,,1,2,2,0,1,,19,1,,FL_39,Q241|av_trust_1|av_trust_4|av_trust_3|av_trust_5|av_trust_2,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2024-05-09 09:46:21,2024-05-09 09:52:41,0,24.112.134.192,100,379,1,2024-05-09 09:52:41,R_5TRcSjL7Yefb268,,,,,40.8552,-82.3143,anonymous,EN,1,2,2,0,10,20,15,95,0,0,55.727,0,100,100,100,85,95,,,,,,,,,,,1,1,2,40,2,,71,2,,FL_39,Q241|av_trust_3|av_trust_2|av_trust_4|av_trust_5|av_trust_1,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 09:46:14,2024-05-09 09:53:25,0,97.79.20.150,100,431,1,2024-05-09 09:53:25,R_7rZqe76K7yPfNFj,,,,,27.4503,-82.3763,anonymous,EN,1,2,2,75,75,75,25,25,66.738,66.738,67.958,1,100,10,100,10,10,,,,,,,,,,,1,1,2,0,1,,63,4,,FL_39,Q241|av_trust_2|av_trust_5|av_trust_4|av_trust_3|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 09:49:58,2024-05-09 09:53:27,0,75.144.73.110,100,209,1,2024-05-09 09:53:28,R_7vf6KZm3s0XhgmJ,,,,,41.8409,-84.5951,anonymous,EN,1,2,2,47,38,46,50,86,42.384,42.384,43.565,1,100,66,100,60,45,,,,,,,,,,,1,1,2,26,2,,34,4,,FL_39,Q241|av_trust_2|av_trust_1|av_trust_4|av_trust_3|av_trust_5,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2024-05-09 09:45:42,2024-05-09 09:53:40,0,73.26.158.87,100,478,1,2024-05-09 09:53:41,R_5nDCGfqPvjqghfn,,,,,35.141,-106.711,anonymous,EN,1,2,2,0,36,33,0,80,,,,,,,,,,0,0,69.789,0,100,0,11,100,11,19,2,1,2,0,2,,25,3,,FL_40,Q241|av_trust_3|av_trust_2|av_trust_5|av_trust_1|av_trust_4,,,Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 09:49:54,2024-05-09 09:54:07,0,108.52.96.106,100,252,1,2024-05-09 09:54:07,R_3JENV7vNMfgVzS1,,,,,40.0459,-75.5307,anonymous,EN,1,2,2,15,15,15,15,85,,,,,,,,,,0,0,35.52,0,20,0,5,90,30,5,2,1,2,60,1,,32,4,,FL_40,Q241|av_trust_3|av_trust_4|av_trust_5|av_trust_1|av_trust_2,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 09:50:47,2024-05-09 09:54:14,0,75.176.75.50,100,206,1,2024-05-09 09:54:14,R_5uxLNm4a0Fdy6Ep,,,,,33.9739,-81.2345,anonymous,EN,1,2,2,70,71,70,71,11,0,0,52.423,0,100,0,100,50,70,,,,,,,,,,,1,1,2,70,1,,27,4,,FL_39,Q241|av_trust_3|av_trust_2|av_trust_1|av_trust_4|av_trust_5,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV,,
2024-05-09 09:50:44,2024-05-09 09:54:31,0,165.225.242.168,100,226,1,2024-05-09 09:54:31,R_2HSupxNmeZTPcL6,,,,,37.1835,-121.7714,anonymous,EN,1,2,2,10,12,10,9,89,0,0,27.926,0,100,28,76,69,26,,,,,,,,,,,1,1,2,0,2,,45,7,,FL_39,Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_1|av_trust_2,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV,,
2024-05-09 09:50:54,2024-05-09 09:54:33,0,24.96.150.220,100,218,1,2024-05-09 09:54:34,R_3ojpfzkITnqc67Q,,,,,32.5484,-85.4682,anonymous,EN,1,2,2,29,80,57,60,40,0,0,48.535,0,100,2,100,40,11,,,,,,,,,,,1,1,2,44,1,,49,3,,FL_39,Q241|av_trust_4|av_trust_2|av_trust_5|av_trust_1|av_trust_3,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2024-05-09 09:47:29,2024-05-09 09:54:38,0,139.171.76.6,100,428,1,2024-05-09 09:54:39,R_3GCXgvqNDrGRlq1,,,,,39.587,-75.6112,anonymous,EN,1,2,2,69,72,82,78,75,0,0,22.39,0,76,60,82,75,78,,,,,,,,,,,1,2,1,78,1,,31,4,,FL_39,Q241|av_trust_2|av_trust_1|av_trust_5|av_trust_4|av_trust_3,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 09:45:30,2024-05-09 09:54:47,0,47.154.63.100,100,556,1,2024-05-09 09:54:47,R_1EhveAE695p6lA2,,,,,34.1059,-117.5859,anonymous,EN,1,2,2,20,10,2,0,95,,,,,,,,,,0,0,64.701,0,80,0,5,100,5,5,2,1,2,10,2,,42,3,,FL_40,Q241|av_trust_1|av_trust_5|av_trust_4|av_trust_3|av_trust_2,,,Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 09:50:59,2024-05-09 09:54:48,0,98.7.126.190,100,228,1,2024-05-09 09:54:48,R_5m9HTFT1RYi5dW9,,,,,40.781,-73.9501,anonymous,EN,1,2,2,40,72,72,71,10,,,,,,,,,,2.172,31.214,32.402,17,80,8,13,100,40,19,2,1,2,51,2,,66,5,,FL_40,Q241|av_trust_5|av_trust_1|av_trust_2|av_trust_3|av_trust_4,,,Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2024-05-09 09:50:47,2024-05-09 09:55:23,0,50.75.183.146,100,275,1,2024-05-09 09:55:24,R_2sdRX1cKUEA2dpo,,,,,42.8991,-78.8804,anonymous,EN,1,2,2,0,0,0,0,100,,,,,,,,,,28.028,30.019,70.724,2,60,10,20,100,40,70,2,1,2,30,1,,40,5,,FL_40,Q241|av_trust_1|av_trust_2|av_trust_3|av_trust_4|av_trust_5,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 09:43:08,2024-05-09 09:56:02,0,50.75.223.186,100,774,1,2024-05-09 09:56:03,R_3OUff3BWG0vgiXN,,,,,40.7809,-73.9502,anonymous,EN,1,2,2,50,70,54,19,33,,,,,,,,,,0,0,49.703,0,68,8,1,93,25,8,2,1,2,17,1,,42,4,,FL_40,Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_2|av_trust_1,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|avoid|vB_cntrfctl|vA_cntrfctl
2024-05-09 09:49:45,2024-05-09 09:56:18,0,67.185.246.94,100,392,1,2024-05-09 09:56:18,R_35EAPdt5EfgcWdH,,,,,47.5579,-122.1633,anonymous,EN,1,2,2,30,10,30,30,70,,,,,,,,,,14.12,44.495,45.401,3,100,0,50,90,50,70,2,1,2,0,1,,54,3,,FL_40,Q241|av_trust_1|av_trust_5|av_trust_3|av_trust_2|av_trust_4,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 09:50:29,2024-05-09 09:56:18,0,174.69.227.90,100,349,1,2024-05-09 09:56:19,R_21Mw89tteIGy0Tv,,,,,30.0053,-91.8226,anonymous,EN,1,2,2,0,0,0,100,100,,,,,,,,,,0,0,62.07,0,100,0,100,50,50,50,2,1,2,50,2,,42,2,,FL_40,Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_1|av_trust_5,,,Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue,Q71|vA_cntrfctl|avoid|vB_cntrfctl
2024-05-09 09:53:59,2024-05-09 09:57:44,0,198.99.91.32,100,224,1,2024-05-09 09:57:44,R_3nwPtdKUVCgQSHd,,,,,40.9219,-98.3448,anonymous,EN,1,2,2,8,5,5,13,90,,,,,,,,,,0,0,40.08,0,90,8,30,91,76,75,2,1,2,0,2,,44,2,,FL_40,Q241|av_trust_5|av_trust_1|av_trust_2|av_trust_4|av_trust_3,,,Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 09:51:55,2024-05-09 09:57:51,0,98.122.24.46,100,355,1,2024-05-09 09:57:52,R_1TArZHLkwJ9wtcR,,,,,33.9133,-80.3587,anonymous,EN,1,2,2,30,40,40,40,75,0,0,64.954,0,100,70,100,75,70,,,,,,,,,,,1,1,2,30,1,,50,4,,FL_39,Q241|av_trust_5|av_trust_4|av_trust_2|av_trust_3|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2024-05-09 09:54:40,2024-05-09 09:58:45,0,70.56.193.110,100,245,1,2024-05-09 09:58:46,R_3HiZzbZ1rJvCoMh,,,,,45.7511,-121.4723,anonymous,EN,1,2,2,39,29,13,24,92,2.8,3.118,41.031,2,80,81,75,75,65,,,,,,,,,,,1,1,2,14,2,,31,1,,FL_39,Q241|av_trust_2|av_trust_3|av_trust_5|av_trust_4|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,
2024-05-09 09:54:49,2024-05-09 09:58:51,0,206.51.157.133,100,242,1,2024-05-09 09:58:51,R_3HoY7oLXpglIjUU,,,,,40.4351,-84.3814,anonymous,EN,1,2,2,31,40,30,59,81,,,,,,,,,,0,0,46.384,0,100,0,0,100,40,70,2,1,2,10,1,,25,4,,FL_40,Q241|av_trust_3|av_trust_5|av_trust_4|av_trust_1|av_trust_2,,,Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue,Q71|vA_cntrfctl|avoid|vB_cntrfctl
2024-05-09 09:52:48,2024-05-09 09:58:57,0,160.76.8.1,100,368,1,2024-05-09 09:58:57,R_7LH8cZYvNMw6Ery,,,,,41.268,-96.1156,anonymous,EN,1,2,2,28,50,13,50,36,0,0,57.408,0,79,54,100,68,75,,,,,,,,,,,1,1,2,50,2,,37,4,,FL_39,Q241|av_trust_3|av_trust_1|av_trust_2|av_trust_5|av_trust_4,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 09:55:53,2024-05-09 09:59:04,0,24.45.155.43,100,191,1,2024-05-09 09:59:05,R_2bjrhMpRFJJ8hHz,,,,,40.7606,-72.9844,anonymous,EN,1,2,2,70,70,70,70,30,,,,,,,,,,0,0,26.466,0,100,100,100,100,60,60,2,1,2,0,1,,45,4,,FL_40,Q241|av_trust_1|av_trust_4|av_trust_3|av_trust_5|av_trust_2,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 09:56:45,2024-05-09 09:59:14,0,174.175.198.17,100,149,1,2024-05-09 09:59:15,R_1fIJ0unb4xOhLMS,,,,,40.8974,-77.7722,anonymous,EN,1,2,2,41,65,59,43,62,0,0,5.551,0,76,66,86,73,71,,,,,,,,,,,1,1,2,61,1,,39,3,,FL_39,Q241|av_trust_2|av_trust_4|av_trust_5|av_trust_3|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,
2024-05-09 09:52:43,2024-05-09 09:59:32,0,73.41.103.239,100,408,1,2024-05-09 09:59:32,R_2OJWS9WQTwIqF84,,,,,38.6711,-121.1495,anonymous,EN,1,2,2,0,0,0,0,100,,,,,,,,,,74.135,89.358,103.022,2,100,0,0,100,0,50,2,1,2,50,2,,52,4,,FL_40,Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_1|av_trust_5,,,Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2024-05-09 09:54:22,2024-05-09 09:59:37,0,47.45.208.101,100,314,1,2024-05-09 09:59:38,R_3EHq7eGQGyBAOkD,,,,,44.5251,-109.0849,anonymous,EN,1,2,2,20,10,50,0,91,,,,,,,,,,0,0,57.665,0,100,0,100,100,100,100,2,1,2,0,1,,49,4,,FL_40,Q241|av_trust_2|av_trust_1|av_trust_3|av_trust_4|av_trust_5,,,Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue,Q71|avoid|vA_cntrfctl|vB_cntrfctl
2024-05-09 09:55:40,2024-05-09 09:59:39,0,73.118.167.92,100,238,1,2024-05-09 09:59:39,R_1aWEDdvut3EsPCa,,,,,47.0111,-122.875,anonymous,EN,1,2,2,35,36,44,39,61,0,0,55.234,0,81,56,96,58,58,,,,,,,,,,,1,1,2,23,2,,24,1,,FL_39,Q241|av_trust_2|av_trust_5|av_trust_4|av_trust_3|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 09:54:37,2024-05-09 10:00:31,0,162.195.117.170,100,353,1,2024-05-09 10:00:31,R_3MU7BB9diPPgRGN,,,,,25.9487,-80.2819,anonymous,EN,1,2,2,9,31,21,81,61,,,,,,,,,,0,0,37.287,0,19,0,100,100,71,71,2,1,2,30,1,,62,3,,FL_40,Q241|av_trust_4|av_trust_1|av_trust_3|av_trust_5|av_trust_2,,,Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue,Q71|vA_cntrfctl|avoid|vB_cntrfctl
2024-05-09 09:54:01,2024-05-09 10:00:35,0,24.170.233.89,100,394,1,2024-05-09 10:00:36,R_3K8CBS4ZsdtOUxN,,,,,39.6343,-77.7337,anonymous,EN,1,2,2,52,67,39,44,50,42.697,81.25,84.621,2,100,20,100,40,20,,,,,,,,,,,1,1,2,20,2,,36,4,,FL_39,Q241|av_trust_1|av_trust_5|av_trust_4|av_trust_3|av_trust_2,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV,,
2024-05-09 09:56:53,2024-05-09 10:00:40,0,172.3.7.6,100,226,1,2024-05-09 10:00:41,R_27kxWCZFGbUYMQb,,,,,33.8206,-118.034,anonymous,EN,1,2,2,0,0,0,0,100,0,0,39.325,0,100,0,100,0,0,,,,,,,,,,,1,1,2,30,1,,41,4,,FL_39,Q241|av_trust_2|av_trust_3|av_trust_4|av_trust_5|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV,,
2024-05-09 09:48:16,2024-05-09 10:00:54,0,75.196.46.228,100,758,1,2024-05-09 10:00:55,R_3b2yGmKR9tiSNg3,,,,,43.0757,-87.9403,anonymous,EN,1,2,2,70,70,40,40,85,0,0,104.964,0,95,0,100,0,0,,,,,,,,,,,1,1,2,0,2,,52,2,,FL_39,Q241|av_trust_3|av_trust_5|av_trust_4|av_trust_2|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
2024-05-09 09:56:36,2024-05-09 10:01:10,0,72.187.170.7,100,274,1,2024-05-09 10:01:11,R_13r7eajR9SJC7NG,,,,,27.8996,-82.004,anonymous,EN,1,2,2,50,50,40,40,60,,,,,,,,,,0,0,33.736,0,100,30,70,100,65,77,2,1,2,36,1,,37,7,,FL_40,Q241|av_trust_3|av_trust_1|av_trust_5|av_trust_2|av_trust_4,,,Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue,Q71|vB_cntrfctl|avoid|vA_cntrfctl
2024-05-09 09:56:53,2024-05-09 10:01:30,0,136.24.164.10,100,276,1,2024-05-09 10:01:31,R_5dTc6KjU0W8r0JP,,,,,37.7642,-122.3993,anonymous,EN,1,2,2,55,55,45,55,45,0,0,67.077,0,95,95,80,20,30,,,,,,,,,,,1,1,2,10,1,,30,3,,FL_39,Q241|av_trust_2|av_trust_5|av_trust_4|av_trust_3|av_trust_1,Q116|vA_sue_AV|vB_mnfctr_sue_AV,Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV,,
2024-05-09 09:58:32,2024-05-09 10:01:54,0,71.153.245.128,100,201,1,2024-05-09 10:01:55,R_7E4AYCFZdNnbFWp,,,,,29.8331,-95.7498,anonymous,EN,1,2,2,0,27,0,50,93,0,0,34.779,0,100,50,100,80,70,,,,,,,,,,,1,1,2,50,2,,40,4,,FL_39,Q241|av_trust_2|av_trust_5|av_trust_4|av_trust_1|av_trust_3,Q116|vB_mnfctr_sue_AV|vA_sue_AV,Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV,,
